product_id_numeric,handle,title,product_type,status,article_status
8636823568714,080208s,Engine 65 SX,Archive,DRAFT,80
8636823601482,089541s,Engine 450 EXC-F USA,Archive,DRAFT,80
8636823634250,089551s,Engine 500 EXC-F USA,Archive,DRAFT,80
8636823732554,motorrc2002017,Motor RC 200 2017,Engine sale,DRAFT,80
8636823994698,3210627,Crossbar 3m,Sale,DRAFT,80
8636824191306,20180191int,Document Folder Thick,Merchandising Material,DRAFT,80
8636824224074,20170042int,Document Folder Thin,Merchandising Material,DRAFT,80
8636824486218,3pw24006950x,PADDOCK TENT 3X3M,Event Material,DRAFT,80
8636824551754,3pw24006990x,KTM TENT WALL SET 3X3M,Event Material,DRAFT,20
8636826943818,20210008xxxx,PP Street Folder 2021,PowerParts,DRAFT,80
8636826976586,20220001xxxx,PP Offroad Folder 2022,PowerParts,DRAFT,80
8636827009354,20210004xx-xx,PP Offroad Folder 2021,PowerParts,DRAFT,80
8636827042122,20200016xx-xx,PP Street Folder 2020,PowerParts,DRAFT,80
8636827107658,20200006xx-xx,PP Offroad Folder 2020,PowerParts,DRAFT,80
8636827140426,20190024xx-xx,PP Street Folder 2019,PowerParts,DRAFT,80
8636827173194,20230004xx,KTM POWERWEAR FOLDER CY23,PowerWear,DRAFT,80
8636827271498,20220012en,Powerwear Folder 2022,PowerWear,DRAFT,80
8636827304266,20220005xx,PW Casual and Accessories Folder 2022,PowerWear,DRAFT,80
8636827337034,20210007xx,PW Functional Collection 2021,PowerWear,DRAFT,80
8636827402570,20210018xx,PW Casual Collection 2021,PowerWear,DRAFT,80
8636827435338,20210003xx,PW Casual and Accessories Folder 2020,PowerWear,DRAFT,80
8636827500874,20200015xx,PW Offroad Folder 2020 (MY21!),PowerWear,DRAFT,80
8636827533642,20200014xx,PW Street Folder 2020,PowerWear,DRAFT,80
8636827599178,20200003xx,PW Casual and Accessories Folder 2020,PowerWear,DRAFT,80
8636827664714,20190028xx,ELEMENTAL TechAir Flyer 2019,PowerWear,DRAFT,80
8636827730250,20190027xx,PW RED BULL Folder 2019,PowerWear,DRAFT,80
8636827763018,20190019xx,PW Street Folder 2019,PowerWear,DRAFT,80
8636827861322,20200002xx,PW Offroad Folder 2020,PowerWear,DRAFT,80
8636827894090,20190005xx,PW Offroad 2019 Folder,PowerWear,DRAFT,80
8636827959626,20190004xx,PW Casual & Accessories 2019 Folder,PowerWear,DRAFT,80
8636827992394,20190002xx,PW Casual/Acc. Preorder Workbook 2019,PowerWear,DRAFT,80
8636828025162,20190001xx,PW Offroad Preorder Workbook 2019,PowerWear,DRAFT,80
8636828090698,3212724,PW Street Folder 2017,PowerWear,DRAFT,80
8636828123466,20170051xx,Managua Durban GTX Gear,PowerWear,DRAFT,80
8636828221770,20180050uk,PP Offroad Price List MY18 UK,Pricelists,DRAFT,80
8636828287306,20180049nl,Offroad Price List MY18 NL,Pricelists,DRAFT,80
8636828320074,20180048it,PP Offroad Price List MY18 IT,Pricelists,DRAFT,80
8636828352842,20180047de,PP Offroad Price List MY18 DE,Pricelists,DRAFT,80
8636828418378,20180044be,PP Offroad Price List MY18 BE,Pricelists,DRAFT,80
8636828483914,20180043at,PP Offroad Price List MY18 AT,Pricelists,DRAFT,80
8636828680522,3212701,KTM Paper Cup 10cl,Archive,DRAFT,80
8636828811594,3212449,KTM Logo stickers,Archive,DRAFT,80
8636828975434,3212636,KTM Sunglasses,Archive,DRAFT,80
8636829073738,3212443,KTM USB Stick 16 GB,Archive,DRAFT,80
8637001466186,t14083,Spezialschlüssel,Fork tool,DRAFT,80
8637008183626,00010000299,Factory triple clamp kit/Factory steering damper kit,Archive,DRAFT,80
8637008314698,00010000298,Factory Racing triple clamp kit,Archive,DRAFT,80
8637011427658,00029016100,Combination tool,Tool/transport,DRAFT,80
8637030695242,00062030059,Turbo Wipes,Archive,DRAFT,80
8665012011338,sprocket-cover-05,SPROCKET COVER              05,Partstream,DRAFT,80
8665041961290,o-ring-35-00x32-00-nbr,"O-RING 35,00X32,00 NBR",Partstream,DRAFT,
8671849414986,valve-spring-kit-1x-rac-2001,VALVE SPRING KIT (1X) RAC.2001,Partstream,DRAFT,80
8694180512074,kopie-van-unbound-tee,PURE RACING TEE ORANGE,T-shirts and Polos,DRAFT,50; 80
8695161815370,clamp-for-silencer-cpl-03-03,CLAMP FOR SILENCER CPL.     03 | 03,Partstream,DRAFT,80
8696156881226,96008915044c1,License plate carrier support,Trim parts,DRAFT,80
8696157471050,a46005981523,FMF Factory 4.1 RCT Silencer housing,Spare parts,DRAFT,80
8696157503818,a46005979523,FMF Factory 4.1 RCT Silencer housing,Spare parts,DRAFT,80
8696158716234,a62405979060,Silencer mounting kit,Spare parts,DRAFT,80
8696160649546,3rb24006340x,RB KTM RUSH CURVED CAP,Caps and beanies,DRAFT,50
8696160747850,3rb24006330x,RB KTM OFFROAD CURVED CAP,Caps and beanies,DRAFT,50
8696160780618,3rb24006320x,RB KTM APEX BEANIE,Caps and beanies,DRAFT,50
8696160944458,3rb24005910x,RB KTM TURBO TRUCKER CAP,Caps and beanies,DRAFT,50
8696161009994,3rb24005900x,RB KTM PITSTOP FITTED CAP,Caps and beanies,DRAFT,50
8696161206602,3rb24006050x,RB KTM APEX LANYARD,Accessoires,DRAFT,50
8696161304906,3rb24005960x,RB KTM APEX SPORTS BAG,Backpacks / Bags,DRAFT,80
8696161435978,3rb24006080x,RB KTM APEX UMBRELLA,Accessoires,DRAFT,50
8696161599818,3pw24001070x,DUKE HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,50; 80
8696165925194,3pw24005500x,MATRYX CROWN PADDING,Spareparts Functional,DRAFT,80
8696166056266,3pw24005510x,MATRYX CHEEK PADS,Spareparts Functional,DRAFT,80
8696166154570,3pw24004840x,STORM HELMET LINER CHEEK PADS,Spareparts Functional,DRAFT,80
8696166678858,3pw24005810x,FAN PACKAGE SPIELBERG 24 KIDS,Accessoires,DRAFT,80
8719694987594,front-brake-disc-d-300,FRONT BRAKE DISC  D=300,Partstream,DRAFT,80
8727430136138,countershaft-03,COUNTERSHAFT                03,Partstream,DRAFT,80
8738304590154,air-cut-valve,AIR CUT VALVE,Partstream,DRAFT,80
8738305376586,setting-gage-f-float-level,SETTING GAGE F. FLOAT LEVEL,Partstream,DRAFT,80
8743420330314,seal-flange-f-tank-insert-03,SEAL. FLANGE F.TANK INSERT  03,Partstream,DRAFT,80
8744666399050,push-button-support,PUSH BUTTON SUPPORT,Partstream,DRAFT,80
8755324420426,fuel-preformed-hose-450-sx-f,FUEL PREFORMED HOSE 450 SX-F,Partstream,DRAFT,80
8767585091914,racr-tee-black-size-xl-xxl,RACR TEE BLACK,T-shirts and Polos,DRAFT,
8769185349962,20180040de-en,PP Offroad folder 2018 DE/EN,Offroad,DRAFT,80
8769185448266,20180041fr-it,PP Offroad folder 2018 FR/IT,Offroad,DRAFT,80
8769185612106,3212651de-en,PP Offroad Folder 2016 DE/GB,Offroad,DRAFT,80
8769186169162,3212597de-gb,PP Offroad Folder 2015 DE/GB,Offroad,DRAFT,80
8769186562378,3212457de-gb,PP Offroad Folder 2013 DE/GB,Offroad,DRAFT,80
8769190986058,3rb24006060x,RB KTM LOGO MAGNET,Accessoires,DRAFT,50
8769194164554,3pw230055700,Full Service,Spareparts Functional,DRAFT,80
8769194197322,3pw230055800,Canisters-only Replacement,Spareparts Functional,DRAFT,80
8769194262858,3pw230055900,Inspection,Spareparts Functional,DRAFT,80
8769197998410,20230012xx,SMT Folder,Motorcycles,DRAFT,20; 80
8769198096714,20230001en,EXC RANGE FOLDER MY23,Motorcycles,DRAFT,80
8769198391626,20220003xx,EXC Range Folder MY22,Motorcycles,DRAFT,80
8769198522698,20210013xx,690 Enduro R Flyer MY21,Motorcycles,DRAFT,80
8769198588234,20210012xx,Supermoto Flyer MY21,Motorcycles,DRAFT,80
8769198719306,20210011xx,Travel Range Folder MY21,Motorcycles,DRAFT,80
8769198784842,20210009xx,Naked Range Folder MY21,Motorcycles,DRAFT,80
8769198850378,20210002xx,SX Range Folder MY21,Motorcycles,DRAFT,80
8769198915914,20210001xx,EXC Range Folder MY21,Motorcycles,DRAFT,80
8769199046986,20200012xx,690 Enduro R Folderposter REPRINT,Motorcycles,DRAFT,80
8769199309130,20200010xx,Travel Range Folder 2020,Motorcycles,DRAFT,80
8769199374666,20200009xx,Naked Range Folder 2020,Motorcycles,DRAFT,80
8769199472970,20200008xx,News 2020 Info Folder,Motorcycles,DRAFT,80
8769199604042,20200004xx,EXC Range Folder 2020,Motorcycles,DRAFT,80
8769199636810,20190025xx,RC Range 2019,Motorcycles,DRAFT,80
8769199702346,20190007xx,MINI Folderposter 2019,Motorcycles,DRAFT,80
8769199898954,20190008xx,EXC Folderposter 2019,Motorcycles,DRAFT,80
8769199964490,20190012xx,NEWS 2019 Folderposter,Motorcycles,DRAFT,80
8769200030026,20190021int,Street POS KIT 2019,Motorcycles,DRAFT,80
8769200357706,20190015xx,690 SMC R Folderposter 2019,Motorcycles,DRAFT,80
8769200488778,20190014xx,Adventure Range 2019,Motorcycles,DRAFT,80
8769200521546,20190013xx,Naked Range 2019,Motorcycles,DRAFT,80
8769200652618,20180184xx,Travel Range Folder MY18,Motorcycles,DRAFT,80
8769200783690,20170088es,Small Duke Folder 200-390 LatAm,Motorcycles,DRAFT,80
8769200849226,20180186xx,Street Range Tech Guide 2018,Motorcycles,DRAFT,80
8769200947530,20180185xx,Naked Range Folder MY18,Motorcycles,DRAFT,80
8769200980298,20180170xx,Dealer Sales Guide 790 Duke MY18,Motorcycles,DRAFT,80
8769201176906,20180015xx,SX Range Folder MY18,Motorcycles,DRAFT,80
8772501537098,primary-gear,PRIMARY GEAR,Partstream,DRAFT,80
8773215551818,factory-team-work-polo-black,FACTORY TEAM WORK POLO BLACK SIZE XXL,Bicycle Workwear,DRAFT,
8773219680586,ap06c400u313220,APEX PRO 6746 Shock absorber,Sale,DRAFT,80
8773219909962,ap06c100u001220,APEX PRO 6500 Cartridge,Sale,DRAFT,80
8773219942730,05182o03set,XACT PRO 7543 Spring fork,Sale,DRAFT,80
8773220139338,ap13c102v403220,XACT PRO 7548 Spring fork,Offroad,DRAFT,80
8773220204874,a360c101w403220,XACT PRO 7548 Spring fork,Offroad,DRAFT,20
8773220335946,a360c109w403220,XACT PRO 7548 Spring fork,Offroad,DRAFT,
8773220401482,a460c109w403220,XACT PRO 7548 Spring fork 250-450 SX-F 2023,Offroad,DRAFT,
8773220467018,0472c104u203220,XACT PRO 7543 Spring fork,Offroad,DRAFT,20
8773220696394,ap09c103v001220,XACT PRO 7500 Cartridge 65 SX 17-26,Offroad,DRAFT,20
8773220893002,ap08c102v001220,XACT PRO 7500 Cartridge 50 SX 17-23,Offroad,DRAFT,20
8773220958538,0251l101u400220,AER Conversion kit,Offroad,DRAFT,20
8773220991306,0791l101u400220,AER Conversion kit,Offroad,DRAFT,20
8773221286218,ap13c402v411220,XACT PRO 8950 Shock absorber,Offroad,DRAFT,80
8773221351754,a360c401w411220,XACT PRO 8950 Shock absorber,Offroad,DRAFT,20
8773221384522,a460c401w411220,"XACT PRO 8950 Shock absorber 125-300 TX (300 SX, XC) 2023",Offroad,DRAFT,20
8773221482826,a360c409w411220,XACT PRO 8950 Shock absorber,Offroad,DRAFT,
8773221548362,a460c409w411220,XACT PRO 8950 Shock absorber 250-450 SX-F 2023,Offroad,DRAFT,
8773221712202,0472c404u311220,XACT PRO 8946 Shock absorber,Offroad,DRAFT,20
8773222596938,s8098200170002x,SHOCK ABSORBER SPRING,Spare Parts,DRAFT,20
8773225185610,91010xxx,Shock spring,Spare Parts,DRAFT,20; 80
8773225611594,970100xx,Fork spring set,Spare Parts,DRAFT,20; 80
8773229412682,wp210009int,Notepad A4,Merchandising Material,DRAFT,80
8773229805898,wp170072int,Notepad,Merchandising Material,DRAFT,80
8773230297418,factory-team-softshell-jacket-grey,FACTORY TEAM  SOFTSHELL JACKET GREY SIZE L,Bicycle Workwear,DRAFT,
8773232820554,t535,Clamp barrels,Sale,DRAFT,80
8773259690314,factory-team-work-short,FACTORY TEAM WORK SHORT BLACK SIZE M,Bicycle Workwear,DRAFT,
8773268308298,ktm-woven-sneaker,KTM Factory Team Woven Sneaker black/orange  SIZE 43,Bicycle Workwear,DRAFT,
8774666387786,hsq-7900990114430,"Factory front wheel 1.6x21""",HSQ - Archive,DRAFT,80
8774667534666,hsq-25107913044,Fuel tank,HSQ - Archive,DRAFT,80
8774669271370,hsq-50505979003,FMF Titanium Powercore 2.1 silencer,HSQ - Archive,DRAFT,80
8774669664586,hsq-26135952044,Water pump cover,HSQ - Archive,DRAFT,80
8774671401290,hsq-sxs16125007,Factory cylinder kit,HSQ - Archive,DRAFT,80
8774671761738,hsq-10000299,Factory triple clamp kit/Factory steering damper kit,HSQ - Archive,DRAFT,80
8774671860042,hsq-10000298,Factory Racing triple clamp kit,HSQ - Archive,DRAFT,80
8774672384330,hsq-78901939244,Handlebar mount,HSQ - Archive,DRAFT,80
8774672417098,hsq-47205979050,Silencer cap,HSQ - Archive,DRAFT,80
8774672843082,hsq-78901939044,Handlebar mount,HSQ - Archive,DRAFT,80
8774673269066,hsq-79012950100,Factory steering damper bracket,HSQ - Archive,DRAFT,80
8774675005770,hsq-79432900000,Rekluse EXP 3.0 centrifugal force clutch kit,HSQ - Archive,DRAFT,80
8774675235146,hsq-78132900200,Rekluse EXP 3.0 centrifugal force clutch kit,HSQ - Archive,DRAFT,80
8774675530058,hsq-47205979000,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774676513098,hsq-25505900044,"Akrapovič ""Evolution Line""",HSQ - Archive,DRAFT,80
8774676676938,hsq-25005900044,"Akrapovič ""Evolution Line""",HSQ - Archive,DRAFT,80
8774676709706,hsq-78112978050,Supporting strap,HSQ - Archive,DRAFT,80
8774676873546,hsq-sxs13105000,105 Factory kit,HSQ - Archive,DRAFT,80
8774677299530,hsq-23507940500,Step up seat,HSQ - Archive,DRAFT,80
8774677823818,hsq-26105979000,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774677889354,hsq-25005979000,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774677954890,hsq-79205900144,"Akrapovič ""Evolution Line""",HSQ - Archive,DRAFT,80
8774678151498,hsq-54803040000,Footpeg kit,HSQ - Archive,DRAFT,80
8774678446410,hsq-54803040050,Footpeg slider kit,Footpegs,DRAFT,80
8774678937930,hsq-57310001044,"Rear wheel 5x17""",HSQ - Archive,DRAFT,80
8774679036234,hsq-6030217900028,Handguard kit,HSQ - Archive,DRAFT,80
8774679101770,hsq-54809060300,Wave brake disc,HSQ - Archive,DRAFT,80
8774679429450,hsq-54810060200,Wave brake disc,HSQ - Archive,DRAFT,80
8774679560522,hsq-54832900200,Rekluse EXP 3.0 centrifugal force clutch kit,HSQ - Archive,DRAFT,80
8774679855434,hsq-sxs11125007,Factory cylinder kit,HSQ - Archive,DRAFT,80
8774680052042,hsq-7800200500030,Handlebar ends,HSQ - Archive,DRAFT,80
8774680117578,hsq-78012917000,Supporting strap,HSQ - Archive,DRAFT,80
8774680183114,hsq-sxs13085044,Factory cylinder head,HSQ - Archive,DRAFT,80
8774680314186,hsq-78102994000,Throttle cable protection,HSQ - Archive,DRAFT,80
8774680346954,hsq-sxs13085050,Factory cylinder head,HSQ - Archive,DRAFT,80
8774680838474,hsq-78003940144,Pivot Pegz,HSQ - Archive,DRAFT,80
8774680936778,hsq-sxs13125050,Factory cylinder head,HSQ - Archive,DRAFT,80
8774681067850,hsq-sxs13250050,Factory cylinder head,HSQ - Archive,DRAFT,80
8774681231690,hsq-sxs11150560,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774681329994,hsq-78003940010,Repair kit,HSQ - Archive,DRAFT,80
8774681493834,hsq-sxs13300050,Factory cylinder head,HSQ - Archive,DRAFT,80
8774681526602,hsq-u6910016,Throttle twist grip,HSQ - Archive,DRAFT,80
8774681592138,hsq-sxs12350550,"Akrapovič header ""Evolution Line""",HSQ - Archive,DRAFT,80
8774681723210,hsq-u6910017,Throttle twist grip,HSQ - Archive,DRAFT,80
8774681919818,hsq-sxs12450550,"Akrapovič header ""Evolution Line""",HSQ - Archive,DRAFT,80
8774682444106,hsq-77432900100,Rekluse EXP 3.0 centrifugal force clutch kit,HSQ - Archive,DRAFT,80
8774682575178,hsq-78108916100,Licence plate holder support,HSQ - Archive,DRAFT,80
8774682706250,hsq-sxs12150560,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774682771786,hsq-sxs12250560,"Akrapovič ""Slip-on Line""",HSQ - Archive,DRAFT,80
8774684180810,hsq-77206921000,Air filter water protection,HSQ - Archive,DRAFT,80
8774684967242,hsq-80307908044,Factory fuel cap,HSQ - Archive,DRAFT,80
8774685131082,hsq-upp1505015,FMF Megabomb header,HSQ - Archive,DRAFT,80
8774685557066,hsq-upp1505013,FMF Megabomb header,HSQ - Archive,DRAFT,80
8774688473418,hsq-79405979100,Akrapovič  Slip-on Line  4-stroke,HSQ - 4-stroke Offroad,DRAFT,80
8774692995402,hsq-79505979002,FMF Powercore 4 silencer  4-stroke,HSQ - 4-stroke Offroad,DRAFT,80
8774694011210,hsq-25505900144,Akrapovič  Evolution Line  4-stroke,HSQ - 4-stroke Offroad,DRAFT,80
8774701515082,hsq-58309060000,"Brake disc FC, FE, FS, FX, TC, TE, TX (125-570) 09-25",HSQ - Brake discs,DRAFT,80
8774710559050,hsq-27012978100,"Luggage bag 701  FE, NORDEN, TE, TX (125-901, ENDURO, SUPERMOTO) 2015-2024",HSQ - Luggage,DRAFT,80
8774713082186,hsq-285109510xx,Supersprox stealth rear sprocket,HSQ - Sprockets,DRAFT,60; 80; 50
8774716817738,hsq-26502924000,"Lock-on grip set ""Jeff Emig"" FC, FE, FS, FX, TC, TE, TX (125-501) 16-25",HSQ - Grips,DRAFT,80
8774725763402,hsq-77711969044,Pull switch bracket,HSQ - Instruments/electrics,DRAFT,80
8774727074122,hsq-a54012905000faa,Factory steering damper,HSQ - Steering dampers,DRAFT,80
8774727401802,hsq-79012970100,"Steering damper counter bearing FC, FS, FX, TC, TX (125-450) 16-22",HSQ - Steering dampers,DRAFT,80
8774729138506,hsq-78102994100,"Throttle cable protection FC, FE, FS (250-501) 14-16",HSQ - Handlebar supports,DRAFT,80
8774778061130,hsq-80307908144,Factory fuel cap,HSQ - Tanks,DRAFT,80
8774782058826,hsq-25101994050,Fork protector sticker set,HSQ - Decals / Sticker Protection,DRAFT,80
8774789103946,hsq-a36006903000c1,Air filter panel,HSQ - Trim parts,DRAFT,80
8774790349130,hsq-26608013100db,Tail section,HSQ - Trim parts,DRAFT,80
8774791725386,hsq-2510600110028,Lower section of the air filter,HSQ - Trim parts,DRAFT,80
8774796280138,hsq-81312906100,Service pit mat,HSQ - Transport,DRAFT,80
8774796968266,hsq-29016100,Combination tool,HSQ - Tools,DRAFT,80
8774798049610,hsq-81329994000,Fork seal doctor,HSQ - Tools,DRAFT,80
8774801850698,hsq-5030800100068,Headlight shroud,HSQ - Husaberg,DRAFT,80
8774801883466,hsq-5030800100080,Headlight shroud,HSQ - Husaberg,DRAFT,80
8774803652938,hsq-a38005901020,Repair kit,Partstream,DRAFT,80
8774803685706,hsq-a36005901020,Repair kit,Partstream,DRAFT,80
8774810894666,hsq-7912995504001,Aluminum tube,Partstream,DRAFT,80
8774810960202,hsq-79129955030bj,Side part,Partstream,DRAFT,80
8774810992970,hsq-79129955020c1,Top plate,Partstream,DRAFT,80
8774827671882,hsq-984100856,Cap head screw,Partstream,DRAFT,80
8774832652618,hsq-76506003200,Lower section of the air filter,Partstream,DRAFT,80
8774952354122,hsq-3hs24005650x,SPARK 2 VISOR LIGHT DARK OS,Partstream,DRAFT,20
8774966149450,hsq-3wp21008030x,MECHANIC GLOVES,HSQ - Gloves,DRAFT,50
8774968377674,hsq-3wp21007860x,Replica Team Tee,HSQ - Tees and Polos,DRAFT,80
8774968541514,hsq-3wp21007870x,Replica Team Polo,HSQ - Tees and Polos,DRAFT,80
8774968705354,hsq-3wp21007880x,Replica Team Shirt,HSQ - Tees and Polos,DRAFT,80
8774968836426,hsq-3wp21007890x,Replica Team Thin Sweater,HSQ - Longsleeves and Hoodies,DRAFT,80
8774969000266,hsq-3wp21007900x,Replica Team Zip Hoodie,HSQ - Longsleeves and Hoodies,DRAFT,80
8774969131338,hsq-3wp21007910x,Replica Team Softshell Jacket,HSQ - Jackets,DRAFT,80
8774969295178,hsq-3wp21007920x,Replica Team Hardshell Jacket,HSQ - Jackets,DRAFT,80
8774969590090,hsq-3wp21007940x,Replica Team Shorts,HSQ - Trousers and shorts,DRAFT,80
8774970016074,hsq-3wp21006290x,Replica Team Polo,WP - Tees and Polos,DRAFT,80
8774970310986,hsq-3wp21006310x,Replica Team Thin Sweater,WP - Jackets,DRAFT,80
8774970474826,hsq-3wp21006330x,Replica Team Softshell Jacket,HSQ - Jackets,DRAFT,80
8774970638666,hsq-3wp21006340x,Replica Team Hardshell Jacket,HSQ - Jackets,DRAFT,80
8774970999114,hsq-3wp21006230x,Mechanic Gloves,HSQ - Gloves,DRAFT,80
8774971130186,hsq-3wp210062400,Curved Cap,HSQ - Headwear,DRAFT,80
8774971261258,hsq-3wp210062500,Flat Cap,HSQ - Headwear,DRAFT,80
8774971359562,hsq-3wp190007400,Apron,WP - Jackets,DRAFT,80
8774971621706,hsq-3wp21006360x,Replica Team Shorts,HSQ - Archiv,DRAFT,80
8774971785546,hsq-3wp21006370x,Replica Team Pants,HSQ - Archiv,DRAFT,80
8774971982154,hsq-3wp21006320x,Replica Team Zip Hoodie,HSQ - Archiv,DRAFT,80
8774972178762,hsq-3wp21006280x,Replica Team Tee,HSQ - Archiv,DRAFT,80
8774978109770,hsq-t511,Silicone grease for dust seal,HSQ - Archive,DRAFT,80
8774981550410,hsq-62030062,Silicone sealing compound,HSQ - Archive,DRAFT,80
8774982271306,hsq-62030061,Power Repair Tape,HSQ - Archive,DRAFT,80
8774982435146,hsq-62030060,Hand cleanser,HSQ - Archive,DRAFT,80
8774982664522,hsq-62030059,Turbo Wipes,HSQ - Archive,DRAFT,80
8774983024970,hsq-4710909924430,Wheel set,HSQ - Archive,DRAFT,80
8774983418186,hsq-62030056,Power glue,HSQ - Archive,DRAFT,80
8774983614794,hsq-62030055,KTM power cleaner,HSQ - Archive,DRAFT,80
8774986596682,hsq-089392q,Engine FE 350 2017,HSQ - Engine sale,DRAFT,80
8774986891594,hsq-081571r,ENGINE TX 125,HSQ - Engine sale,DRAFT,80
8775051411786,hsq-62030049,Thread lock,HSQ - Consumables,DRAFT,80
8775106724170,hsq-20230007int,PMAG Document Folder Premium,HSQ - Merchandising Material,DRAFT,80
8775108788554,hsq-20230009int,PMAG Notebook Premium,HSQ - Merchandising Material,DRAFT,80
8775117930826,hsq-hqv0131,Document Folder Large,HSQ - Merchandising Material,DRAFT,80
8775160889674,hsq-hqv0125,Paper Shopper small,HSQ - Archive,DRAFT,80
8775161708874,hsq-00029xc3,XC_3,HSQ - Diagnosetool,DRAFT,20
8775269548362,hsq-t14030,Filling adapter,HSQ - Fork tool,DRAFT,80
8775286980938,hsq-3287001,Clamp,HSQ - Panels & Accessories,DRAFT,80
8775287931210,hsq-3287002,Clamp,HSQ - Panels & Accessories,DRAFT,80
8775288455498,hsq-3287003,Clamp,HSQ - Panels & Accessories,DRAFT,80
8775288914250,hsq-3287004,Hook,HSQ - Panels & Accessories,DRAFT,80
8775289176394,hsq-3287005,Hook,HSQ - Panels & Accessories,DRAFT,80
8775290192202,hsq-3287007,Hook,HSQ - Panels & Accessories,DRAFT,80
8775290683722,hsq-3287008,Hook,HSQ - Panels & Accessories,DRAFT,80
8775290978634,hsq-3287009,Hook,HSQ - Panels & Accessories,DRAFT,80
8775291306314,hsq-3287010,Hook,HSQ - Panels & Accessories,DRAFT,80
8775291797834,hsq-3287011,Magnet holder,HSQ - Panels & Accessories,DRAFT,80
8775292223818,hsq-3287012,Metal box,HSQ - Panels & Accessories,DRAFT,80
8775293206858,hsq-3287013,Clamp,HSQ - Panels & Accessories,DRAFT,80
8775293567306,hsq-3287014,Hook,HSQ - Panels & Accessories,DRAFT,80
8775293796682,hsq-3287015,Hook,HSQ - Panels & Accessories,DRAFT,80
8775294255434,hsq-3287016,Metal box,HSQ - Panels & Accessories,DRAFT,80
8775294517578,hsq-3287017,Hook,HSQ - Panels & Accessories,DRAFT,80
8775294878026,hsq-3287018,Hook,HSQ - Panels & Accessories,DRAFT,80
8775948894538,dirt-scarper-18mm,Dirt scarper 18mm,Partstream,DRAFT,80
8775949812042,seal-ring-22x32x4,Seal ring 22x32x4,Partstream,DRAFT,80
8775949943114,round-wire-snap-ring-32x1,Round-wire snap ring 32x1,Partstream,DRAFT,80
8775950205258,ball-joint-bearing-16x32x21,Ball joint bearing 16x32x21,Partstream,DRAFT,80
8776133902666,hsq-3wp186620x,Team Shirt,WP - Tees and Polos,DRAFT,80
8776133935434,hsq-3wp186610x,Team Polo,WP - Tees and Polos,DRAFT,80
8776134033738,hsq-3wp185500x,Team Thin Sweater,WP - Longsleeves and Hoodies,DRAFT,80
8776134066506,hsq-3wp185220x,Team Shorts,WP - Pants and Shorts,DRAFT,80
8776134132042,hsq-3wp185210x,Team Pants,WP - Pants and Shorts,DRAFT,80
8776134263114,hsq-3wp185120x,Team Softshell Jacket,WP - Jackets,DRAFT,80
8776134295882,hsq-3wp185110x,Team Hardshell Jacket,WP - Jackets,DRAFT,80
8778100506954,61712994100,Smartphone bracket,Archive,DRAFT,80
8778102309194,61712991100,Smartphone bracket,Archive,DRAFT,80
8778121576778,79605901044,Akrapovič  Racing Line  4-stroke,4-stroke Offroad,DRAFT,80
8778150445386,00029xc3005,OBD Y-supply cable,Diagnosetool,DRAFT,50
8778214375754,3rb23005780x,RB KTM WINTER DECORATION SET,Accessoires,DRAFT,80
8778222076234,3pw240052800,PISTA GP RR / CORSA R VISOR IRIDIUM SILVER,Spareparts Functional,DRAFT,80
8778222240074,3pw240053000,PISTA GP RR / CORSA R VISOR IRIDIUM BLUE,Spareparts Functional,DRAFT,80
8778222371146,3pw24005320x,PISTA GP RR CHEEK PADS,Spareparts Functional,DRAFT,80
8778222469450,3pw24005330x,PISTA GP RR CROWN PAD,Spareparts Functional,DRAFT,80
8778222633290,3pw240053800,AX9 VISOR TINTED 50%,Spareparts Functional,DRAFT,80
8778226991434,77708053110,Plastic parts set,Archive,DRAFT,80
8778228040010,83019020100,Pressing tool,Pressing tool,DRAFT,80
8778476486986,3rb23005770x,RB KTM ADVENT CALENDAR,Accessoires,DRAFT,80
8778592256330,3pw20002280x,RADICAL LOGO TEE,T-shirts and Polos,DRAFT,80
8778592354634,3pw20002250x,RADICAL TEE,T-shirts and Polos,DRAFT,80
8778592518474,3rb23004830x,RB SHRED FLANNEL SHIRT,T-shirts and Polos,DRAFT,80
8778592813386,3rb23004820x,RB SHRED ZIP HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
8778593960266,3rb230050400,RB KIDS ZONE CURVED CAP,Caps and beanies,DRAFT,80
8778596319562,3pw23005520x,PRIME GLOVES,Gloves,DRAFT,80
8778597040458,3pw240052600,PISTA GP RR / CORSA R VISOR TINTED 50%,Spareparts Functional,DRAFT,80
8778597204298,3pw240052900,PISTA GP RR / CORSA R VISOR IRIDIUM GOLD,Spareparts Functional,DRAFT,80
8778597269834,3pw240053400,CORSA R WIND PROTECTOR BLACK,Spareparts Functional,DRAFT,80
8778597499210,3pw240054000,AX9 VISOR IRIDIUM SILVER,Spareparts Functional,DRAFT,80
