product_id;status;title;current_handle;expected_handle;rule;variant_count;variant_skus;audit_reason;collision;collision_product_id;fixable
15360105709898;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 (2008-2024);35172814061-1764;;unknown;5;35.172.814.061,35.172.814.062,35.172.814.063,35.172.814.060,35.172.814.168;multi_variant_handle_not_suffix_x;0;;0
15360112132426;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 (2008-2024);35172614061-1832;;unknown;5;35.172.614.061,35.172.614.062,35.172.614.063,35.172.614.060,35.172.614.168;multi_variant_handle_not_suffix_x;0;;0
15360118391114;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 (2008-2024);35172414061-1900;;unknown;5;35.172.414.061,35.172.414.062,35.172.414.063,35.172.414.060,35.172.414.168;multi_variant_handle_not_suffix_x;0;;0
15359960219978;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35176814170-405;;unknown;3;35.176.814.170,35.176.814.068,35.176.814.171;multi_variant_handle_not_suffix_x;0;;0
15359993184586;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35175814170-745;;unknown;3;35.175.814.170,35.175.814.068,35.175.814.171;multi_variant_handle_not_suffix_x;0;;0
15360002621770;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35175614170-813;;unknown;3;35.175.614.170,35.175.614.068,35.175.614.171;multi_variant_handle_not_suffix_x;0;;0
15360105808202;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35172814170-1765;;unknown;3;35.172.814.170,35.172.814.068,35.172.814.171;multi_variant_handle_not_suffix_x;0;;0
15360112197962;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35172614170-1833;;unknown;3;35.172.614.170,35.172.614.068,35.172.614.171;multi_variant_handle_not_suffix_x;0;;0
15360118522186;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 300 TPI (2017-2024);35172414170-1901;;unknown;3;35.172.414.170,35.172.414.068,35.172.414.171;multi_variant_handle_not_suffix_x;0;;0
15359960351050;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35176814174-406;;unknown;6;35.176.814.174,35.176.814.173,35.176.814.172,35.176.814.158,35.176.814.156,35.176.814.160;multi_variant_handle_not_suffix_x;0;;0
15359993282890;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35175814174-746;;unknown;6;35.175.814.174,35.175.814.173,35.175.814.172,35.175.814.158,35.175.814.156,35.175.814.160;multi_variant_handle_not_suffix_x;0;;0
15360002720074;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35175614174-814;;unknown;6;35.175.614.174,35.175.614.173,35.175.614.172,35.175.614.158,35.175.614.156,35.175.614.160;multi_variant_handle_not_suffix_x;0;;0
15360105906506;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35172814174-1766;;unknown;6;35.172.814.174,35.172.814.173,35.172.814.172,35.172.814.158,35.172.814.156,35.172.814.160;multi_variant_handle_not_suffix_x;0;;0
15360112296266;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35172614174-1834;;unknown;6;35.172.614.174,35.172.614.173,35.172.614.172,35.172.614.158,35.172.614.156,35.172.614.160;multi_variant_handle_not_suffix_x;0;;0
15360118620490;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 350 F (2008-2024);35172414174-1902;;unknown;6;35.172.414.174,35.172.414.173,35.172.414.172,35.172.414.158,35.172.414.156,35.172.414.160;multi_variant_handle_not_suffix_x;0;;0
15359960711498;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35176814175-407;35.176.814.17x;multi_variant_suffix_x;5;35.176.814.175,35.176.814.176,35.176.814.177,35.176.814.178,35.176.814.179;expected_handle_mismatch;0;;1
15359993381194;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35175814175-747;35.175.814.17x;multi_variant_suffix_x;5;35.175.814.175,35.175.814.176,35.175.814.177,35.175.814.178,35.175.814.179;expected_handle_mismatch;0;;1
15360002818378;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35175614175-815;35.175.614.17x;multi_variant_suffix_x;5;35.175.614.175,35.175.614.176,35.175.614.177,35.175.614.178,35.175.614.179;expected_handle_mismatch;0;;1
15360106004810;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35172814175-1767;35.172.814.17x;multi_variant_suffix_x;5;35.172.814.175,35.172.814.176,35.172.814.177,35.172.814.178,35.172.814.179;expected_handle_mismatch;0;;1
15360112427338;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35172614175-1835;35.172.614.17x;multi_variant_suffix_x;5;35.172.614.175,35.172.614.176,35.172.614.177,35.172.614.178,35.172.614.179;expected_handle_mismatch;0;;1
15360118718794;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 400 F (2008-2024);35172414175-1903;35.172.414.17x;multi_variant_suffix_x;5;35.172.414.175,35.172.414.176,35.172.414.177,35.172.414.178,35.172.414.179;expected_handle_mismatch;0;;1
15359960809802;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35176814183-408;;unknown;5;35.176.814.183,35.176.814.182,35.176.814.181,35.176.814.045,35.176.814.180;multi_variant_handle_not_suffix_x;0;;0
15359993512266;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35175814183-748;;unknown;5;35.175.814.183,35.175.814.182,35.175.814.181,35.175.814.045,35.175.814.180;multi_variant_handle_not_suffix_x;0;;0
15360002916682;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35175614183-816;;unknown;5;35.175.614.183,35.175.614.182,35.175.614.181,35.175.614.045,35.175.614.180;multi_variant_handle_not_suffix_x;0;;0
15360106103114;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35172814183-1768;;unknown;5;35.172.814.183,35.172.814.182,35.172.814.181,35.172.814.045,35.172.814.180;multi_variant_handle_not_suffix_x;0;;0
15360112591178;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35172614183-1836;;unknown;5;35.172.614.183,35.172.614.182,35.172.614.181,35.172.614.045,35.172.614.180;multi_variant_handle_not_suffix_x;0;;0
15360118817098;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 450 F (2008-2024);35172414183-1904;;unknown;5;35.172.414.183,35.172.414.182,35.172.414.181,35.172.414.045,35.172.414.180;multi_variant_handle_not_suffix_x;0;;0
15359960940874;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35176814188-409;35.176.814.18x;multi_variant_suffix_x;5;35.176.814.188,35.176.814.187,35.176.814.186,35.176.814.185,35.176.814.184;expected_handle_mismatch;0;;1
15359993643338;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35175814188-749;35.175.814.18x;multi_variant_suffix_x;5;35.175.814.188,35.175.814.187,35.175.814.186,35.175.814.185,35.175.814.184;expected_handle_mismatch;0;;1
15360002982218;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35175614188-817;35.175.614.18x;multi_variant_suffix_x;5;35.175.614.188,35.175.614.187,35.175.614.186,35.175.614.185,35.175.614.184;expected_handle_mismatch;0;;1
15360106234186;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35172814188-1769;35.172.814.18x;multi_variant_suffix_x;5;35.172.814.188,35.172.814.187,35.172.814.186,35.172.814.185,35.172.814.184;expected_handle_mismatch;0;;1
15360112722250;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35172614188-1837;35.172.614.18x;multi_variant_suffix_x;5;35.172.614.188,35.172.614.187,35.172.614.186,35.172.614.185,35.172.614.184;expected_handle_mismatch;0;;1
15360118980938;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 500 F (2008-2024);35172414188-1905;35.172.414.18x;multi_variant_suffix_x;5;35.172.414.188,35.172.414.187,35.172.414.186,35.172.414.185,35.172.414.184;expected_handle_mismatch;0;;1
15359961006410;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35176814189-410;;unknown;5;35.176.814.189,35.176.814.190,35.176.814.191,35.176.814.192,35.176.814.193;multi_variant_handle_not_suffix_x;0;;0
15359993741642;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35175814189-750;;unknown;5;35.175.814.189,35.175.814.190,35.175.814.191,35.175.814.192,35.175.814.193;multi_variant_handle_not_suffix_x;0;;0
15360003146058;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35175614189-818;;unknown;5;35.175.614.189,35.175.614.190,35.175.614.191,35.175.614.192,35.175.614.193;multi_variant_handle_not_suffix_x;0;;0
15360106332490;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35172814189-1770;;unknown;5;35.172.814.189,35.172.814.190,35.172.814.191,35.172.814.192,35.172.814.193;multi_variant_handle_not_suffix_x;0;;0
15360112787786;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35172614189-1838;;unknown;5;35.172.614.189,35.172.614.190,35.172.614.191,35.172.614.192,35.172.614.193;multi_variant_handle_not_suffix_x;0;;0
15360119079242;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 520 F (2008-2024);35172414189-1906;;unknown;5;35.172.414.189,35.172.414.190,35.172.414.191,35.172.414.192,35.172.414.193;multi_variant_handle_not_suffix_x;0;;0
15359961039178;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35176814194-411;35.176.814.19x;multi_variant_suffix_x;5;35.176.814.194,35.176.814.195,35.176.814.196,35.176.814.197,35.176.814.198;expected_handle_mismatch;0;;1
15359993872714;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35175814194-751;35.175.814.19x;multi_variant_suffix_x;5;35.175.814.194,35.175.814.195,35.175.814.196,35.175.814.197,35.175.814.198;expected_handle_mismatch;0;;1
15360003244362;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35175614194-819;35.175.614.19x;multi_variant_suffix_x;5;35.175.614.194,35.175.614.195,35.175.614.196,35.175.614.197,35.175.614.198;expected_handle_mismatch;0;;1
15360106430794;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35172814194-1771;35.172.814.19x;multi_variant_suffix_x;5;35.172.814.194,35.172.814.195,35.172.814.196,35.172.814.197,35.172.814.198;expected_handle_mismatch;0;;1
15360112886090;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35172614194-1839;35.172.614.19x;multi_variant_suffix_x;5;35.172.614.194,35.172.614.195,35.172.614.196,35.172.614.197,35.172.614.198;expected_handle_mismatch;0;;1
15360119177546;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 525 F (2008-2024);35172414194-1907;35.172.414.19x;multi_variant_suffix_x;5;35.172.414.194,35.172.414.195,35.172.414.196,35.172.414.197,35.172.414.198;expected_handle_mismatch;0;;1
15359961071946;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35176814199-412;;unknown;2;35.176.814.199,35.176.814.200;multi_variant_handle_not_suffix_x;0;;0
15359993971018;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35175814199-752;;unknown;2;35.175.814.199,35.175.814.200;multi_variant_handle_not_suffix_x;0;;0
15360003342666;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35175614199-820;;unknown;2;35.175.614.199,35.175.614.200;multi_variant_handle_not_suffix_x;0;;0
15360106529098;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35172814199-1772;;unknown;2;35.172.814.199,35.172.814.200;multi_variant_handle_not_suffix_x;0;;0
15360112951626;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35172614199-1840;;unknown;2;35.172.614.199,35.172.614.200;multi_variant_handle_not_suffix_x;0;;0
15360119275850;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC 540 F (2008-2015);35172414199-1908;;unknown;2;35.172.414.199,35.172.414.200;multi_variant_handle_not_suffix_x;0;;0
15359961104714;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35176814201-413;35.176.814.20x;multi_variant_suffix_x;5;35.176.814.201,35.176.814.202,35.176.814.203,35.176.814.204,35.176.814.205;expected_handle_mismatch;0;;1
15359994036554;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35175814201-753;35.175.814.20x;multi_variant_suffix_x;5;35.175.814.201,35.175.814.202,35.175.814.203,35.175.814.204,35.175.814.205;expected_handle_mismatch;0;;1
15360003408202;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35175614201-821;35.175.614.20x;multi_variant_suffix_x;5;35.175.614.201,35.175.614.202,35.175.614.203,35.175.614.204,35.175.614.205;expected_handle_mismatch;0;;1
15360106627402;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35172814201-1773;35.172.814.20x;multi_variant_suffix_x;5;35.172.814.201,35.172.814.202,35.172.814.203,35.172.814.204,35.172.814.205;expected_handle_mismatch;0;;1
15360113049930;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35172614201-1841;35.172.614.20x;multi_variant_suffix_x;5;35.172.614.201,35.172.614.202,35.172.614.203,35.172.614.204,35.172.614.205;expected_handle_mismatch;0;;1
15360119374154;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM EXC EXCF (2008-2024);35172414201-1909;35.172.414.20x;multi_variant_suffix_x;5;35.172.414.201,35.172.414.202,35.172.414.203,35.172.414.204,35.172.414.205;expected_handle_mismatch;0;;1
15359961203018;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35176814516-414;35.176.814.51x;multi_variant_suffix_x;2;35.176.814.516,35.176.814.517;expected_handle_mismatch;0;;1
15359994167626;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35175814516-754;35.175.814.51x;multi_variant_suffix_x;2;35.175.814.516,35.175.814.517;expected_handle_mismatch;0;;1
15360003440970;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35175614516-822;35.175.614.51x;multi_variant_suffix_x;2;35.175.614.516,35.175.614.517;expected_handle_mismatch;0;;1
15360106725706;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35172814516-1774;35.172.814.51x;multi_variant_suffix_x;2;35.172.814.516,35.172.814.517;expected_handle_mismatch;0;;1
15360113115466;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35172614516-1842;35.172.614.51x;multi_variant_suffix_x;2;35.172.614.516,35.172.614.517;expected_handle_mismatch;0;;1
15360119439690;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 (2008-2019);35172414516-1910;35.172.414.51x;multi_variant_suffix_x;2;35.172.414.516,35.172.414.517;expected_handle_mismatch;0;;1
15359961366858;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35176814518-415;;unknown;2;35.176.814.518,3.517.683.477;multi_variant_handle_not_suffix_x;0;;0
15359994265930;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35175814518-755;;unknown;2;35.175.814.518,3.517.583.477;multi_variant_handle_not_suffix_x;0;;0
15360003473738;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35175614518-823;;unknown;2;35.175.614.518,3.517.563.477;multi_variant_handle_not_suffix_x;0;;0
15360106791242;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35172814518-1775;;unknown;2;35.172.814.518,3.517.283.477;multi_variant_handle_not_suffix_x;0;;0
15360113213770;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35172614518-1843;;unknown;2;35.172.614.518,3.517.263.477;multi_variant_handle_not_suffix_x;0;;0
15360119537994;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMC 690 R (2008-2019);35172414518-1911;;unknown;2;35.172.414.518,3.517.243.477;multi_variant_handle_not_suffix_x;0;;0
15359961497930;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35176813564-416;35.176.813.56x;multi_variant_suffix_x;4;35.176.813.564,35.176.813.565,35.176.813.566,35.176.813.567;expected_handle_mismatch;0;;1
15359994364234;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35175813564-756;35.175.813.56x;multi_variant_suffix_x;4;35.175.813.564,35.175.813.565,35.175.813.566,35.175.813.567;expected_handle_mismatch;0;;1
15360003539274;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35175613564-824;35.175.613.56x;multi_variant_suffix_x;4;35.175.613.564,35.175.613.565,35.175.613.566,35.175.613.567;expected_handle_mismatch;0;;1
15360106922314;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35172813564-1776;35.172.813.56x;multi_variant_suffix_x;4;35.172.813.564,35.172.813.565,35.172.813.566,35.172.813.567;expected_handle_mismatch;0;;1
15360113312074;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35172613564-1844;35.172.613.56x;multi_variant_suffix_x;4;35.172.613.564,35.172.613.565,35.172.613.566,35.172.613.567;expected_handle_mismatch;0;;1
15360119636298;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SMR 450 (2007-2023);35172413564-1912;35.172.413.56x;multi_variant_suffix_x;4;35.172.413.564,35.172.413.565,35.172.413.566,35.172.413.567;expected_handle_mismatch;0;;1
15359961563466;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517683339-417;;unknown;5;3.517.683.339,3.517.683.263,3.517.683.264,3.517.683.265,35.176.814.283;multi_variant_handle_not_suffix_x;0;;0
15359994462538;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517583339-757;;unknown;5;3.517.583.339,3.517.583.263,3.517.583.264,3.517.583.265,35.175.814.283;multi_variant_handle_not_suffix_x;0;;0
15360003670346;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517563339-825;;unknown;5;3.517.563.339,3.517.563.263,3.517.563.264,3.517.563.265,35.175.614.283;multi_variant_handle_not_suffix_x;0;;0
15360106987850;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517283339-1777;;unknown;5;3.517.283.339,3.517.283.263,3.517.283.264,3.517.283.265,35.172.814.283;multi_variant_handle_not_suffix_x;0;;0
15360113377610;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517263339-1845;;unknown;5;3.517.263.339,3.517.263.263,3.517.263.264,3.517.263.265,35.172.614.283;multi_variant_handle_not_suffix_x;0;;0
15360119734602;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 125 (2007-2023);3517243339-1913;;unknown;5;3.517.243.339,3.517.243.263,3.517.243.264,3.517.243.265,35.172.414.283;multi_variant_handle_not_suffix_x;0;;0
15359961661770;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517683340-418;;unknown;5;3.517.683.340,3.517.683.266,3.517.683.267,3.517.683.268,35.176.814.284;multi_variant_handle_not_suffix_x;0;;0
15359994626378;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517583340-758;;unknown;5;3.517.583.340,3.517.583.266,3.517.583.267,3.517.583.268,35.175.814.284;multi_variant_handle_not_suffix_x;0;;0
15360003735882;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517563340-826;;unknown;5;3.517.563.340,3.517.563.266,3.517.563.267,3.517.563.268,35.175.614.284;multi_variant_handle_not_suffix_x;0;;0
15360107086154;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517283340-1778;;unknown;5;3.517.283.340,3.517.283.266,3.517.283.267,3.517.283.268,35.172.814.284;multi_variant_handle_not_suffix_x;0;;0
15360113475914;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517263340-1846;;unknown;5;3.517.263.340,3.517.263.266,3.517.263.267,3.517.263.268,35.172.614.284;multi_variant_handle_not_suffix_x;0;;0
15360119800138;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 150 (2007-2023);3517243340-1914;;unknown;5;3.517.243.340,3.517.243.266,3.517.243.267,3.517.243.268,35.172.414.284;multi_variant_handle_not_suffix_x;0;;0
15359961760074;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35176814327-419;;unknown;6;35.176.814.327,3.517.683.341,3.517.683.269,3.517.683.270,3.517.683.271,35.176.814.285;multi_variant_handle_not_suffix_x;0;;0
15359994724682;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35175814327-759;;unknown;6;35.175.814.327,3.517.583.341,3.517.583.269,3.517.583.270,3.517.583.271,35.175.814.285;multi_variant_handle_not_suffix_x;0;;0
15360003834186;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35175614327-827;;unknown;6;35.175.614.327,3.517.563.341,3.517.563.269,3.517.563.270,3.517.563.271,35.175.614.285;multi_variant_handle_not_suffix_x;0;;0
15360107184458;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35172814327-1779;;unknown;6;35.172.814.327,3.517.283.341,3.517.283.269,3.517.283.270,3.517.283.271,35.172.814.285;multi_variant_handle_not_suffix_x;0;;0
15360113541450;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35172614327-1847;;unknown;6;35.172.614.327,3.517.263.341,3.517.263.269,3.517.263.270,3.517.263.271,35.172.614.285;multi_variant_handle_not_suffix_x;0;;0
15360119931210;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 (1993-2023);35172414327-1915;;unknown;6;35.172.414.327,3.517.243.341,3.517.243.269,3.517.243.270,3.517.243.271,35.172.414.285;multi_variant_handle_not_suffix_x;0;;0
15359961891146;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517683343-420;;unknown;5;3.517.683.343,3.517.683.276,3.517.683.281,3.517.683.284,35.176.814.286;multi_variant_handle_not_suffix_x;0;;0
15359994790218;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517583343-760;;unknown;5;3.517.583.343,3.517.583.276,3.517.583.281,3.517.583.284,35.175.814.286;multi_variant_handle_not_suffix_x;0;;0
15360003932490;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517563343-828;;unknown;5;3.517.563.343,3.517.563.276,3.517.563.281,3.517.563.284,35.175.614.286;multi_variant_handle_not_suffix_x;0;;0
15360107282762;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517283343-1780;;unknown;5;3.517.283.343,3.517.283.276,3.517.283.281,3.517.283.284,35.172.814.286;multi_variant_handle_not_suffix_x;0;;0
15360113606986;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517263343-1848;;unknown;5;3.517.263.343,3.517.263.276,3.517.263.281,3.517.263.284,35.172.614.286;multi_variant_handle_not_suffix_x;0;;0
15360120029514;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 250 F (2007-2023);3517243343-1916;;unknown;5;3.517.243.343,3.517.243.276,3.517.243.281,3.517.243.284,35.172.414.286;multi_variant_handle_not_suffix_x;0;;0
15359961989450;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35176814287-421;35.176.814.287;single_variant_exact_sku;1;35.176.814.287;expected_handle_mismatch;0;;1
15359994888522;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35175814287-761;35.175.814.287;single_variant_exact_sku;1;35.175.814.287;expected_handle_mismatch;0;;1
15360004030794;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35175614287-829;35.175.614.287;single_variant_exact_sku;1;35.175.614.287;expected_handle_mismatch;0;;1
15360107381066;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35172814287-1781;35.172.814.287;single_variant_exact_sku;1;35.172.814.287;expected_handle_mismatch;0;;1
15360113705290;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35172614287-1849;35.172.614.287;single_variant_exact_sku;1;35.172.614.287;expected_handle_mismatch;0;;1
15360120127818;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 300 (2023-2023);35172414287-1917;35.172.414.287;single_variant_exact_sku;1;35.172.414.287;expected_handle_mismatch;0;;1
15359962087754;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517683344-422;;unknown;5;3.517.683.344,3.517.683.277,3.517.683.280,3.517.683.283,35.176.814.288;multi_variant_handle_not_suffix_x;0;;0
15359995019594;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517583344-762;;unknown;5;3.517.583.344,3.517.583.277,3.517.583.280,3.517.583.283,35.175.814.288;multi_variant_handle_not_suffix_x;0;;0
15360004129098;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517563344-830;;unknown;5;3.517.563.344,3.517.563.277,3.517.563.280,3.517.563.283,35.175.614.288;multi_variant_handle_not_suffix_x;0;;0
15360107479370;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517283344-1782;;unknown;5;3.517.283.344,3.517.283.277,3.517.283.280,3.517.283.283,35.172.814.288;multi_variant_handle_not_suffix_x;0;;0
15360113770826;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517263344-1850;;unknown;5;3.517.263.344,3.517.263.277,3.517.263.280,3.517.263.283,35.172.614.288;multi_variant_handle_not_suffix_x;0;;0
15360120193354;ACTIVE;Orange/Navy Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517243344-1918;;unknown;5;3.517.243.344,3.517.243.277,3.517.243.280,3.517.243.283,35.172.414.288;multi_variant_handle_not_suffix_x;0;;0
