product_id;status;current_handle;new_handle;rule;variant_count;variant_skus
7402738614453;ACTIVE;291-059-007-kutvek;25.2503.059.007.02;single_variant_exact_sku;1;25.2503.059.007.02
7402738581685;ACTIVE;291-059-004-kutvek;25.2503.059.004.02;single_variant_exact_sku;1;25.2503.059.004.02
7402738516149;ACTIVE;291-058-042-kutvek;25.2503.058.042.02;single_variant_exact_sku;1;25.2503.058.042.02
7402738483381;ACTIVE;291-058-007-kutvek;25.2503.058.007.02;single_variant_exact_sku;1;25.2503.058.007.02
7402738352309;ACTIVE;291-057-007-kutvek;25.2503.057.007.02;single_variant_exact_sku;1;25.2503.057.007.02
7402738385077;ACTIVE;291-057-076-kutvek;25.2503.057.076.02;single_variant_exact_sku;1;25.2503.057.076.02
7402738876597;ACTIVE;291-277-043-kutvek;25.2503.277.043.02;single_variant_exact_sku;1;25.2503.277.043.02
7402738909365;ACTIVE;291-277-052-kutvek;25.2503.277.052.02;single_variant_exact_sku;1;25.2503.277.052.02
15554184773962;ACTIVE;1-36306a;1 36306a/…/…;single_variant_exact_sku;1;1 36306A/…/…
15554184872266;ACTIVE;1-36307a;1 36307a/…/…;single_variant_exact_sku;1;1 36307A/…/…
15554185003338;ACTIVE;1-36309b;1 36309b/…/…;single_variant_exact_sku;1;1 36309B/…/…
15554185101642;ACTIVE;1-36309c;1 36309c/…/…;single_variant_exact_sku;1;1 36309C/…/…
15554185199946;ACTIVE;1-36310a;1 36310a/…/…;single_variant_exact_sku;1;1 36310A/…/…
15554185331018;ACTIVE;1-36313a;1 36313a/…/…;single_variant_exact_sku;1;1 36313A/…/…
15554185429322;ACTIVE;1-36323a;1 36323a/…/…;single_variant_exact_sku;1;1 36323A/…/…
15554185560394;ACTIVE;1-36323b;1 36323b/…/…;single_variant_exact_sku;1;1 36323B/…/…
15554185724234;ACTIVE;1-36324a;1 36324a/…/…;single_variant_exact_sku;1;1 36324A/…/…
15554185986378;ACTIVE;1-36322a;1 36322a/…/…;single_variant_exact_sku;1;1 36322A/…/…
7402734321845;ACTIVE;289-063-043-kutvek;25.2506.063.043.02;single_variant_exact_sku;1;25.2506.063.043.02
7402734289077;ACTIVE;289-063-042-kutvek;25.2506.063.042.02;single_variant_exact_sku;1;25.2506.063.042.02
7402734420149;ACTIVE;289-261-126-kutvek;25.2506.261.126.02;single_variant_exact_sku;1;25.2506.261.126.02
7402734354613;ACTIVE;289-261-076-kutvek;25.2506.261.076.02;single_variant_exact_sku;1;25.2506.261.076.02
7402734256309;ACTIVE;289-059-042-kutvek;25.2506.059.042.02;single_variant_exact_sku;1;25.2506.059.042.02
7402734223541;ACTIVE;289-059-007-kutvek;25.2506.059.007.02;single_variant_exact_sku;1;25.2506.059.007.02
7402734190773;ACTIVE;289-059-004-kutvek;25.2506.059.004.02;single_variant_exact_sku;1;25.2506.059.004.02
7402734158005;ACTIVE;289-058-042-kutvek;25.2506.058.042.02;single_variant_exact_sku;1;25.2506.058.042.02
7402734125237;ACTIVE;289-058-007-kutvek;25.2506.058.007.02;single_variant_exact_sku;1;25.2506.058.007.02
7402734059701;ACTIVE;289-057-007-kutvek;25.2506.057.007.02;single_variant_exact_sku;1;25.2506.057.007.02
7402734092469;ACTIVE;289-057-076-kutvek;25.2506.057.076.02;single_variant_exact_sku;1;25.2506.057.076.02
7402734485685;ACTIVE;289-277-043-kutvek;25.2506.277.043.02;single_variant_exact_sku;1;25.2506.277.043.02
7402734518453;ACTIVE;289-277-052-kutvek;25.2506.277.052.02;single_variant_exact_sku;1;25.2506.277.052.02
7402739204277;ACTIVE;292-063-043-kutvek;25.2505.063.043.02;single_variant_exact_sku;1;25.2505.063.043.02
7402739171509;ACTIVE;292-063-042-kutvek;25.2505.063.042.02;single_variant_exact_sku;1;25.2505.063.042.02
7402739269813;ACTIVE;292-261-126-kutvek;25.2505.261.126.02;single_variant_exact_sku;1;25.2505.261.126.02
7402739237045;ACTIVE;292-261-076-kutvek;25.2505.261.076.02;single_variant_exact_sku;1;25.2505.261.076.02
7402739138741;ACTIVE;292-059-042-kutvek;25.2505.059.042.02;single_variant_exact_sku;1;25.2505.059.042.02
7402739105973;ACTIVE;292-059-007-kutvek;25.2505.059.007.02;single_variant_exact_sku;1;25.2505.059.007.02
7402739073205;ACTIVE;292-059-004-kutvek;25.2505.059.004.02;single_variant_exact_sku;1;25.2505.059.004.02
7402739040437;ACTIVE;292-058-042-kutvek;25.2505.058.042.02;single_variant_exact_sku;1;25.2505.058.042.02
7402739007669;ACTIVE;292-058-007-kutvek;25.2505.058.007.02;single_variant_exact_sku;1;25.2505.058.007.02
7402738942133;ACTIVE;292-057-007-kutvek;25.2505.057.007.02;single_variant_exact_sku;1;25.2505.057.007.02
7402738974901;ACTIVE;292-057-076-kutvek;25.2505.057.076.02;single_variant_exact_sku;1;25.2505.057.076.02
7402739335349;ACTIVE;292-277-043-kutvek;25.2505.277.043.02;single_variant_exact_sku;1;25.2505.277.043.02
7402739368117;ACTIVE;292-277-052-kutvek;25.2505.277.052.02;single_variant_exact_sku;1;25.2505.277.052.02
7402789535925;ACTIVE;55-293-043-kutvek;25.1995.293.043.02;single_variant_exact_sku;1;25.1995.293.043.02
7402789634229;ACTIVE;55-293-076-kutvek;25.1995.293.076.02;single_variant_exact_sku;1;25.1995.293.076.02
7402789765301;ACTIVE;55-448-007-kutvek;25.1995.448.007.02;single_variant_exact_sku;1;25.1995.448.007.02
7402789699765;ACTIVE;55-448-004-kutvek;25.1995.448.004.02;single_variant_exact_sku;1;25.1995.448.004.02
7402790092981;ACTIVE;55-451-005-kutvek;25.1995.451.005.02;single_variant_exact_sku;1;25.1995.451.005.02
7402790027445;ACTIVE;55-451-001-kutvek;25.1995.451.001.02;single_variant_exact_sku;1;25.1995.451.001.02
7402789830837;ACTIVE;55-449-005-kutvek;25.1995.449.005.02;single_variant_exact_sku;1;25.1995.449.005.02
7402789863605;ACTIVE;55-449-007-kutvek;25.1995.449.007.02;single_variant_exact_sku;1;25.1995.449.007.02
7402788323509;ACTIVE;55-081-001-kutvek;25.1995.081.001.02;single_variant_exact_sku;1;25.1995.081.001.02
7402788389045;ACTIVE;55-081-003-kutvek;25.1995.081.003.02;single_variant_exact_sku;1;25.1995.081.003.02
7402788454581;ACTIVE;55-081-007-kutvek;25.1995.081.007.02;single_variant_exact_sku;1;25.1995.081.007.02
7402788520117;ACTIVE;55-081-126-kutvek;25.1995.081.126.02;single_variant_exact_sku;1;25.1995.081.126.02
7402789896373;ACTIVE;55-450-005-kutvek;25.1995.450.005.02;single_variant_exact_sku;1;25.1995.450.005.02
7402789961909;ACTIVE;55-450-007-kutvek;25.1995.450.007.02;single_variant_exact_sku;1;25.1995.450.007.02
7402788651189;ACTIVE;55-082-005-kutvek;25.1995.082.005.02;single_variant_exact_sku;1;25.1995.082.005.02
7402788749493;ACTIVE;55-082-007-kutvek;25.1995.082.007.02;single_variant_exact_sku;1;25.1995.082.007.02
7402788585653;ACTIVE;55-082-004-kutvek;25.1995.082.004.02;single_variant_exact_sku;1;25.1995.082.004.02
7402788815029;ACTIVE;55-083-005-kutvek;25.1995.083.005.02;single_variant_exact_sku;1;25.1995.083.005.02
7402788913333;ACTIVE;55-083-007-kutvek;25.1995.083.007.02;single_variant_exact_sku;1;25.1995.083.007.02
7402789306549;ACTIVE;55-278-043-kutvek;25.1995.278.043.02;single_variant_exact_sku;1;25.1995.278.043.02
7402789109941;ACTIVE;55-278-025-kutvek;25.1995.278.025.02;single_variant_exact_sku;1;25.1995.278.025.02
7402789175477;ACTIVE;55-278-030-kutvek;25.1995.278.030.02;single_variant_exact_sku;1;25.1995.278.030.02
7402789011637;ACTIVE;55-084-001-kutvek;25.1995.084.001.02;single_variant_exact_sku;1;25.1995.084.001.02
7402789077173;ACTIVE;55-084-007-kutvek;25.1995.084.007.02;single_variant_exact_sku;1;25.1995.084.007.02
7402789372085;ACTIVE;55-289-043-kutvek;25.1995.289.043.02;single_variant_exact_sku;1;25.1995.289.043.02
7402789437621;ACTIVE;55-289-076-kutvek;25.1995.289.076.02;single_variant_exact_sku;1;25.1995.289.076.02
7402795368629;ACTIVE;577-063-043-kutvek;25.2485.063.043.02;single_variant_exact_sku;1;25.2485.063.043.02
7402795303093;ACTIVE;577-063-042-kutvek;25.2485.063.042.02;single_variant_exact_sku;1;25.2485.063.042.02
7402795532469;ACTIVE;577-261-126-kutvek;25.2485.261.126.02;single_variant_exact_sku;1;25.2485.261.126.02
7402795499701;ACTIVE;577-261-076-kutvek;25.2485.261.076.02;single_variant_exact_sku;1;25.2485.261.076.02
7402795237557;ACTIVE;577-059-042-kutvek;25.2485.059.042.02;single_variant_exact_sku;1;25.2485.059.042.02
7402795172021;ACTIVE;577-059-007-kutvek;25.2485.059.007.02;single_variant_exact_sku;1;25.2485.059.007.02
7402795106485;ACTIVE;577-059-004-kutvek;25.2485.059.004.02;single_variant_exact_sku;1;25.2485.059.004.02
7402795040949;ACTIVE;577-058-042-kutvek;25.2485.058.042.02;single_variant_exact_sku;1;25.2485.058.042.02
7402794942645;ACTIVE;577-058-007-kutvek;25.2485.058.007.02;single_variant_exact_sku;1;25.2485.058.007.02
7402794877109;ACTIVE;577-057-007-kutvek;25.2485.057.007.02;single_variant_exact_sku;1;25.2485.057.007.02
7402794909877;ACTIVE;577-057-076-kutvek;25.2485.057.076.02;single_variant_exact_sku;1;25.2485.057.076.02
7402795598005;ACTIVE;577-277-043-kutvek;25.2485.277.043.02;single_variant_exact_sku;1;25.2485.277.043.02
7402795696309;ACTIVE;577-277-052-kutvek;25.2485.277.052.02;single_variant_exact_sku;1;25.2485.277.052.02
7402794549429;ACTIVE;576-063-043-kutvek;25.1998.063.043.02;single_variant_exact_sku;1;25.1998.063.043.02
7402794483893;ACTIVE;576-063-042-kutvek;25.1998.063.042.02;single_variant_exact_sku;1;25.1998.063.042.02
7402794713269;ACTIVE;576-261-126-kutvek;25.1998.261.126.02;single_variant_exact_sku;1;25.1998.261.126.02
7402794614965;ACTIVE;576-261-076-kutvek;25.1998.261.076.02;single_variant_exact_sku;1;25.1998.261.076.02
7402794385589;ACTIVE;576-059-042-kutvek;25.1998.059.042.02;single_variant_exact_sku;1;25.1998.059.042.02
7402794352821;ACTIVE;576-059-007-kutvek;25.1998.059.007.02;single_variant_exact_sku;1;25.1998.059.007.02
7402794287285;ACTIVE;576-059-004-kutvek;25.1998.059.004.02;single_variant_exact_sku;1;25.1998.059.004.02
7402794123445;ACTIVE;576-058-007-kutvek;25.1998.058.007.02;single_variant_exact_sku;1;25.1998.058.007.02
7402793992373;ACTIVE;576-057-007-kutvek;25.1998.057.007.02;single_variant_exact_sku;1;25.1998.057.007.02
7402794057909;ACTIVE;576-057-076-kutvek;25.1998.057.076.02;single_variant_exact_sku;1;25.1998.057.076.02
7402794778805;ACTIVE;576-277-043-kutvek;25.1998.277.043.02;single_variant_exact_sku;1;25.1998.277.043.02
7402794844341;ACTIVE;576-277-052-kutvek;25.1998.277.052.02;single_variant_exact_sku;1;25.1998.277.052.02
7402794188981;ACTIVE;576-058-042-kutvek;25.1998.058.042.02;single_variant_exact_sku;1;25.1998.058.042.02
15554183954762;ACTIVE;1-35019a;1 35019a/…/…;single_variant_exact_sku;1;1 35019A/…/…
15554184151370;ACTIVE;1-35319b;1 35319b/…/…;single_variant_exact_sku;1;1 35319B/…/…
15554184085834;ACTIVE;1-35020a;1 35020a/…/…;single_variant_exact_sku;1;1 35020A/…/…
15554184249674;ACTIVE;1-35320b;1 35320b/…/…;single_variant_exact_sku;1;1 35320B/…/…
15533588676938;ACTIVE;1-36713;1 36713/.../…;single_variant_exact_sku;1;1 36713/.../…
15533590085962;ACTIVE;1-36726;1 36726/.../…;single_variant_exact_sku;1;1 36726/.../…
15533589496138;ACTIVE;1-35019;1 35019/…/…;single_variant_exact_sku;1;1 35019/…/…
15533589528906;ACTIVE;1-35020;1 35020/…/…;single_variant_exact_sku;1;1 35020/…/…
15554186477898;ACTIVE;1-36413a;1 36413a/…/…;single_variant_exact_sku;1;1 36413A/…/…
15554186674506;ACTIVE;1-36423b;1 36423b/…/…;single_variant_exact_sku;1;1 36423B/…/…
15533588316490;ACTIVE;1-36406;1 36406/…/…;single_variant_exact_sku;1;1 36406/…/…
15533588349258;ACTIVE;1-36407;1 36407/…/…;single_variant_exact_sku;1;1 36407/…/…
15533588382026;ACTIVE;1-36408;1 36408/…/…;single_variant_exact_sku;1;1 36408/…/…
15533588414794;ACTIVE;1-36409;1 36409/…/…;single_variant_exact_sku;1;1 36409/…/…
15533588447562;ACTIVE;1-36410;1 36410/…/…;single_variant_exact_sku;1;1 36410/…/…
15533588480330;ACTIVE;1-36413;1 36413/…/…;single_variant_exact_sku;1;1 36413/…/…
15533588545866;ACTIVE;1-36423;1 36423/…/…;single_variant_exact_sku;1;1 36423/…/…
15554184708426;ACTIVE;1-36423a;1 36423a/…/…;single_variant_exact_sku;1;1 36423A/…/…
15533588578634;ACTIVE;1-36424;1 36424/…/…;single_variant_exact_sku;1;1 36424/…/…
15533588611402;ACTIVE;1-36422;1 36422/…/…;single_variant_exact_sku;1;1 36422/…/…
15554182414666;ACTIVE;1-35306a;1 35306a/…/…;single_variant_exact_sku;1;1 35306A/…/…
15533587792202;ACTIVE;1-35315;1 35315/…/...;single_variant_exact_sku;1;1 35315/…/...
15554182480202;ACTIVE;1-35316a;1 35316a/…/…;single_variant_exact_sku;1;1 35316A/…/…
15554182545738;ACTIVE;1-35317a;1 35317a/…/…;single_variant_exact_sku;1;1 35317A/…/…
15554182709578;ACTIVE;1-35318a;1 35318a/…/…;single_variant_exact_sku;1;1 35318A/…/…
15554182840650;ACTIVE;1-35320a;1 35320a/…/…;single_variant_exact_sku;1;1 35320A/…/…
15554183004490;ACTIVE;1-35321a;1 35321a/…/…;single_variant_exact_sku;1;1 35321A/…/…
7402737991861;ACTIVE;290-063-043-kutvek;25.2491.063.043.02;single_variant_exact_sku;1;25.2491.063.043.02
7402737959093;ACTIVE;290-063-042-kutvek;25.2491.063.042.02;single_variant_exact_sku;1;25.2491.063.042.02
7402738024629;ACTIVE;290-261-024-kutvek;25.2491.261.024.02;single_variant_exact_sku;1;25.2491.261.024.02
7402738090165;ACTIVE;290-261-126-kutvek;25.2491.261.126.02;single_variant_exact_sku;1;25.2491.261.126.02
7402738057397;ACTIVE;290-261-076-kutvek;25.2491.261.076.02;single_variant_exact_sku;1;25.2491.261.076.02
7402737926325;ACTIVE;290-059-042-kutvek;25.2491.059.042.02;single_variant_exact_sku;1;25.2491.059.042.02
7402737893557;ACTIVE;290-059-004-kutvek;25.2491.059.004.02;single_variant_exact_sku;1;25.2491.059.004.02
7402737860789;ACTIVE;290-058-042-kutvek;25.2491.058.042.02;single_variant_exact_sku;1;25.2491.058.042.02
7402737795253;ACTIVE;290-058-007-kutvek;25.2491.058.007.02;single_variant_exact_sku;1;25.2491.058.007.02
7402737762485;ACTIVE;290-057-090-kutvek;25.2491.057.090.02;single_variant_exact_sku;1;25.2491.057.090.02
7402737729717;ACTIVE;290-057-007-kutvek;25.2491.057.007.02;single_variant_exact_sku;1;25.2491.057.007.02
7402738188469;ACTIVE;290-277-043-kutvek;25.2491.277.043.02;single_variant_exact_sku;1;25.2491.277.043.02
7402738221237;ACTIVE;290-277-052-kutvek;25.2491.277.052.02;single_variant_exact_sku;1;25.2491.277.052.02
7402738155701;ACTIVE;290-277-024-kutvek;25.2491.277.024.02;single_variant_exact_sku;1;25.2491.277.024.02
7402739663029;ACTIVE;293-063-043-kutvek;25.2490.063.043.02;single_variant_exact_sku;1;25.2490.063.043.02
7402739630261;ACTIVE;293-063-042-kutvek;25.2490.063.042.02;single_variant_exact_sku;1;25.2490.063.042.02
7402739761333;ACTIVE;293-261-126-kutvek;25.2490.261.126.02;single_variant_exact_sku;1;25.2490.261.126.02
7402739728565;ACTIVE;293-261-076-kutvek;25.2490.261.076.02;single_variant_exact_sku;1;25.2490.261.076.02
7402739597493;ACTIVE;293-059-042-kutvek;25.2490.059.042.02;single_variant_exact_sku;1;25.2490.059.042.02
7402739564725;ACTIVE;293-059-007-kutvek;25.2490.059.007.02;single_variant_exact_sku;1;25.2490.059.007.02
7402739531957;ACTIVE;293-059-004-kutvek;25.2490.059.004.02;single_variant_exact_sku;1;25.2490.059.004.02
7402739499189;ACTIVE;293-058-042-kutvek;25.2490.058.042.02;single_variant_exact_sku;1;25.2490.058.042.02
7402739466421;ACTIVE;293-058-007-kutvek;25.2490.058.007.02;single_variant_exact_sku;1;25.2490.058.007.02
7402739433653;ACTIVE;293-057-090-kutvek;25.2490.057.090.02;single_variant_exact_sku;1;25.2490.057.090.02
7402739400885;ACTIVE;293-057-007-kutvek;25.2490.057.007.02;single_variant_exact_sku;1;25.2490.057.007.02
7402739794101;ACTIVE;293-277-043-kutvek;25.2490.277.043.02;single_variant_exact_sku;1;25.2490.277.043.02
7402739826869;ACTIVE;293-277-052-kutvek;25.2490.277.052.02;single_variant_exact_sku;1;25.2490.277.052.02
15533588021578;ACTIVE;1-35806;1 35806/../..;single_variant_exact_sku;1;1 35806/../..
15533588054346;ACTIVE;1-35815;1 35815/…/…;single_variant_exact_sku;1;1 35815/…/…
15533588087114;ACTIVE;1-35816;1 35816/…/…;single_variant_exact_sku;1;1 35816/…/…
15533588152650;ACTIVE;1-35817;1 35817/…/…;single_variant_exact_sku;1;1 35817/…/…
15533588218186;ACTIVE;1-35818;1 35818/…/…;single_variant_exact_sku;1;1 35818/…/…
15533588250954;ACTIVE;1-35820;1 35820/…/…;single_variant_exact_sku;1;1 35820/…/…
15533588283722;ACTIVE;1-35821;1 35821/…/…;single_variant_exact_sku;1;1 35821/…/…
15533588709706;ACTIVE;1-36906;1 36906/…/…;single_variant_exact_sku;1;1 36906/…/…
15533588742474;ACTIVE;1-36907;1 36907/…/…;single_variant_exact_sku;1;1 36907/…/…
15533588775242;ACTIVE;1-36909;1 36909/…/…;single_variant_exact_sku;1;1 36909/…/…
15554186182986;ACTIVE;1-36909a;1 36909a/…/…;single_variant_exact_sku;1;1 36909A/…/…
15533588808010;ACTIVE;1-36910;1 36910/…/…;single_variant_exact_sku;1;1 36910/…/…
15533588840778;ACTIVE;1-36913;1 36913/…/…;single_variant_exact_sku;1;1 36913/…/…
15533588873546;ACTIVE;1-36926;1 36926/…/…;single_variant_exact_sku;1;1 36926/…/…
15533588939082;ACTIVE;1-36923;1 36923/…/…;single_variant_exact_sku;1;1 36923/…/…
15533588971850;ACTIVE;1-36924;1 36924/…/…;single_variant_exact_sku;1;1 36924/…/…
15533589004618;ACTIVE;1-36922;1 36922/…/…;single_variant_exact_sku;1;1 36922/…/…
15554183201098;ACTIVE;1-35806a;1 35806a/../..;single_variant_exact_sku;1;1 35806A/../..
15554183332170;ACTIVE;1-35815a;1 35815a/…/…;single_variant_exact_sku;1;1 35815A/…/…
15554183397706;ACTIVE;1-35816a;1 35816a/…/…;single_variant_exact_sku;1;1 35816A/…/…
15554183496010;ACTIVE;1-35817a;1 35817a/…/…;single_variant_exact_sku;1;1 35817A/…/…
15554183594314;ACTIVE;1-35818a;1 35818a/…/…;single_variant_exact_sku;1;1 35818A/…/…
15554183692618;ACTIVE;1-35820a;1 35820a/…/…;single_variant_exact_sku;1;1 35820A/…/…
15554183856458;ACTIVE;1-35821a;1 35821a/…/…;single_variant_exact_sku;1;1 35821A/…/…
7402846552245;ACTIVE;995-063-043-kutvek;25.2493.063.043.02;single_variant_exact_sku;1;25.2493.063.043.02
7402846519477;ACTIVE;995-063-042-kutvek;25.2493.063.042.02;single_variant_exact_sku;1;25.2493.063.042.02
7402846585013;ACTIVE;995-261-024-kutvek;25.2493.261.024.02;single_variant_exact_sku;1;25.2493.261.024.02
7402846683317;ACTIVE;995-261-126-kutvek;25.2493.261.126.02;single_variant_exact_sku;1;25.2493.261.126.02
7402846650549;ACTIVE;995-261-076-kutvek;25.2493.261.076.02;single_variant_exact_sku;1;25.2493.261.076.02
7402846486709;ACTIVE;995-059-042-kutvek;25.2493.059.042.02;single_variant_exact_sku;1;25.2493.059.042.02
7402846421173;ACTIVE;995-059-007-kutvek;25.2493.059.007.02;single_variant_exact_sku;1;25.2493.059.007.02
7402846388405;ACTIVE;995-059-004-kutvek;25.2493.059.004.02;single_variant_exact_sku;1;25.2493.059.004.02
7402846355637;ACTIVE;995-058-042-kutvek;25.2493.058.042.02;single_variant_exact_sku;1;25.2493.058.042.02
7402846322869;ACTIVE;995-058-007-kutvek;25.2493.058.007.02;single_variant_exact_sku;1;25.2493.058.007.02
7402846224565;ACTIVE;995-057-090-kutvek;25.2493.057.090.02;single_variant_exact_sku;1;25.2493.057.090.02
7402846191797;ACTIVE;995-057-007-kutvek;25.2493.057.007.02;single_variant_exact_sku;1;25.2493.057.007.02
7402846748853;ACTIVE;995-277-043-kutvek;25.2493.277.043.02;single_variant_exact_sku;1;25.2493.277.043.02
7402846781621;ACTIVE;995-277-052-kutvek;25.2493.277.052.02;single_variant_exact_sku;1;25.2493.277.052.02
7402846716085;ACTIVE;995-277-024-kutvek;25.2493.277.024.02;single_variant_exact_sku;1;25.2493.277.024.02
7402793664693;ACTIVE;574-063-043-kutvek;25.2498.063.043.02;single_variant_exact_sku;1;25.2498.063.043.02
7402793631925;ACTIVE;574-063-042-kutvek;25.2498.063.042.02;single_variant_exact_sku;1;25.2498.063.042.02
7402793795765;ACTIVE;574-261-126-kutvek;25.2498.261.126.02;single_variant_exact_sku;1;25.2498.261.126.02
7402793730229;ACTIVE;574-261-076-kutvek;25.2498.261.076.02;single_variant_exact_sku;1;25.2498.261.076.02
7402793566389;ACTIVE;574-059-042-kutvek;25.2498.059.042.02;single_variant_exact_sku;1;25.2498.059.042.02
7402793533621;ACTIVE;574-059-007-kutvek;25.2498.059.007.02;single_variant_exact_sku;1;25.2498.059.007.02
7402793468085;ACTIVE;574-059-004-kutvek;25.2498.059.004.02;single_variant_exact_sku;1;25.2498.059.004.02
7402793402549;ACTIVE;574-057-007-kutvek;25.2498.057.007.02;single_variant_exact_sku;1;25.2498.057.007.02
7402793861301;ACTIVE;574-277-043-kutvek;25.2498.277.043.02;single_variant_exact_sku;1;25.2498.277.043.02
7402793959605;ACTIVE;574-277-052-kutvek;25.2498.277.052.02;single_variant_exact_sku;1;25.2498.277.052.02
15533587300682;ACTIVE;1-361012;1 361012/…/…;single_variant_exact_sku;1;1 361012/…/…
15533587267914;ACTIVE;1-36112;1 36112/…/…;single_variant_exact_sku;1;1 36112/…/…
15533587366218;ACTIVE;1-361013;1 361013/…/…;single_variant_exact_sku;1;1 361013/…/…
15533587333450;ACTIVE;1-36113;1 36113/…/…;single_variant_exact_sku;1;1 36113/…/…
15554180874570;ACTIVE;1-36812a;1 36812a/…/…;single_variant_exact_sku;1;1 36812A/…/…
15554180776266;ACTIVE;1-36012a;1 36012a/…/…;single_variant_exact_sku;1;1 36012A/…/…
15533587235146;ACTIVE;1-36813;1 36813/…/…;single_variant_exact_sku;1;1 36813/…/…
15533587202378;ACTIVE;1-36013;1 36013/…/…;single_variant_exact_sku;1;1 36013/…/…
15533587005770;ACTIVE;1-36512;1 36512/…/…;single_variant_exact_sku;1;1 36512/…/…
15533587136842;ACTIVE;1-36812;1 36812/…/…;single_variant_exact_sku;1;1 36812/…/…
15533586940234;ACTIVE;1-36012;1 36012/…/…;single_variant_exact_sku;1;1 36012/…/…
15533587071306;ACTIVE;1-36516;1 36516/…/…;single_variant_exact_sku;1;1 36516/…/…
15533587169610;ACTIVE;1-36816;1 36816/…/…;single_variant_exact_sku;1;1 36816/…/…
15533587038538;ACTIVE;1-36016;1 36016/…/…;single_variant_exact_sku;1;1 36016/…/…
15533586186570;ACTIVE;1-35219;1 35219/…/…;single_variant_exact_sku;1;1 35219/…/…
15145201729866;ACTIVE;ktm-battery-cover-set-pt625-alloy-kapoho;562000500002;single_variant_exact_sku;1;562000500002
8794379256138;ACTIVE;ktm-bearing-set-headset;3120005;single_variant_exact_sku;1;3120005
8598607200586;DRAFT;ktm-bed-linen;3pw1772200;single_variant_exact_sku;1;3PW1772200
10090081157450;ACTIVE;ktm-bottle-team-700ml-black-orange;488002110;single_variant_exact_sku;1;488002110
8401157652810;DRAFT;ktm-chicago-272-black-matt-orange-size-s-38;022814108;single_variant_exact_sku;1;022814108
8401186849098;DRAFT;ktm-chicago-272-black-matt-orange-size-xs-32;022814102;single_variant_exact_sku;1;022814102
8522660774218;DRAFT;ktm-chicago-272-lemon-black-orange-size-s-38;023814138;single_variant_exact_sku;1;023814138
8522628137290;DRAFT;ktm-chicago-272-lemon-black-orange-size-xs-32;023814132;single_variant_exact_sku;1;023814132
8522682106186;DRAFT;ktm-chicago-292-black-matt-orange-size-l-48;023813108;single_variant_exact_sku;1;023813108
8522678370634;DRAFT;ktm-chicago-292-black-matt-orange-size-m-43;023813103;single_variant_exact_sku;1;023813103
7402792419509;ACTIVE;570-257-043-kutvek;25.2496.257.043.02;single_variant_exact_sku;1;25.2496.257.043.02
7402792386741;ACTIVE;570-257-030-kutvek;25.2496.257.030.02;single_variant_exact_sku;1;25.2496.257.030.02
7402792485045;ACTIVE;570-257-076-kutvek;25.2496.257.076.02;single_variant_exact_sku;1;25.2496.257.076.02
7402792190133;ACTIVE;570-063-043-kutvek;25.2496.063.043.02;single_variant_exact_sku;1;25.2496.063.043.02
7402792222901;ACTIVE;570-063-075-kutvek;25.2496.063.075.02;single_variant_exact_sku;1;25.2496.063.075.02
7402793337013;ACTIVE;570-438-007-kutvek;25.2496.438.007.02;single_variant_exact_sku;1;25.2496.438.007.02
7402792747189;ACTIVE;570-268-043-kutvek;25.2496.268.043.02;single_variant_exact_sku;1;25.2496.268.043.02
7402792550581;ACTIVE;570-268-025-kutvek;25.2496.268.025.02;single_variant_exact_sku;1;25.2496.268.025.02
7402792681653;ACTIVE;570-268-030-kutvek;25.2496.268.030.02;single_variant_exact_sku;1;25.2496.268.030.02
7402792812725;ACTIVE;570-268-059-kutvek;25.2496.268.059.02;single_variant_exact_sku;1;25.2496.268.059.02
7402792026293;ACTIVE;570-061-043-kutvek;25.2496.061.043.02;single_variant_exact_sku;1;25.2496.061.043.02
7402792124597;ACTIVE;570-061-052-kutvek;25.2496.061.052.02;single_variant_exact_sku;1;25.2496.061.052.02
7402791960757;ACTIVE;570-061-025-kutvek;25.2496.061.025.02;single_variant_exact_sku;1;25.2496.061.025.02
7402793042101;ACTIVE;570-283-043-kutvek;25.2496.283.043.02;single_variant_exact_sku;1;25.2496.283.043.02
7402792911029;ACTIVE;570-283-025-kutvek;25.2496.283.025.02;single_variant_exact_sku;1;25.2496.283.025.02
7402793009333;ACTIVE;570-283-030-kutvek;25.2496.283.030.02;single_variant_exact_sku;1;25.2496.283.030.02
7402793304245;ACTIVE;570-287-043-kutvek;25.2496.287.043.02;single_variant_exact_sku;1;25.2496.287.043.02
7402793173173;ACTIVE;570-287-025-kutvek;25.2496.287.025.02;single_variant_exact_sku;1;25.2496.287.025.02
7402793238709;ACTIVE;570-287-030-kutvek;25.2496.287.030.02;single_variant_exact_sku;1;25.2496.287.030.02
7402844225717;ACTIVE;691-257-043-kutvek;25.2495.257.043.02;single_variant_exact_sku;1;25.2495.257.043.02
7402844192949;ACTIVE;691-257-030-kutvek;25.2495.257.030.02;single_variant_exact_sku;1;25.2495.257.030.02
7402844258485;ACTIVE;691-257-076-kutvek;25.2495.257.076.02;single_variant_exact_sku;1;25.2495.257.076.02
7402844127413;ACTIVE;691-063-043-kutvek;25.2495.063.043.02;single_variant_exact_sku;1;25.2495.063.043.02
7402844160181;ACTIVE;691-063-075-kutvek;25.2495.063.075.02;single_variant_exact_sku;1;25.2495.063.075.02
