row_kind,title,handle,status,variant_sku,product_id_numeric,variant_id_numeric,admin_url
shared_sku_peer,REPLICA TEAM TRAVEL BAG 9800,wp-3wp240040400,ACTIVE,3WP240040400,9399641342282,48916983087434,https://ktm-shop-nl.myshopify.com/admin/products/9399641342282
x_single_variant,REPLICA TEAM TRAVEL BAG 9800,3wp24004040x,ACTIVE,3WP240040400,9636488970570,49823202443594,https://ktm-shop-nl.myshopify.com/admin/products/9636488970570
shared_sku_peer,Replica Team Travel Bag 9800,3wp240040400,ACTIVE,3WP240040400,15563679400266,61426479497546,https://ktm-shop-nl.myshopify.com/admin/products/15563679400266
x_single_variant,REPLICA TEAM TRAVEL BAG 9800 - PRO,3rb24000230x,ACTIVE,3RB240002300,8636805579082,47522582462794,https://ktm-shop-nl.myshopify.com/admin/products/8636805579082
shared_sku_peer,REPLICA TEAM TRAVEL BAG 9800 - PRO,3rb240002300,ACTIVE,3RB240002300,15563672944970,61426462392650,https://ktm-shop-nl.myshopify.com/admin/products/15563672944970
x_single_variant,REPLICA TEAM TRUCKER CAP,3rb24000390x,ACTIVE,3RB240003900,8636792176970,47522546942282,https://ktm-shop-nl.myshopify.com/admin/products/8636792176970
shared_sku_peer,REPLICA TEAM TRUCKER CAP,3rb240003900,ACTIVE,3RB240003900,15563673764170,61426464457034,https://ktm-shop-nl.myshopify.com/admin/products/15563673764170
x_single_variant,REPLICA TEAM UMBRELLA,3rb24000240x,ACTIVE,3RB240002400,8636804202826,47522580627786,https://ktm-shop-nl.myshopify.com/admin/products/8636804202826
shared_sku_peer,REPLICA TEAM UMBRELLA,3rb240002400,ACTIVE,3RB240002400,15563673043274,61426462622026,https://ktm-shop-nl.myshopify.com/admin/products/15563673043274
x_single_variant,RIPPED LOGO CAP,3ki24006530x,DRAFT,3KI240065300,9636548706634,49823744131402,https://ktm-shop-nl.myshopify.com/admin/products/9636548706634
shared_sku_peer,RIPPED LOGO CAP,3ki240065300,ACTIVE,3KI240065300,15563656692042,61426382504266,https://ktm-shop-nl.myshopify.com/admin/products/15563656692042
x_single_variant,SCRIPT CAP,3ki23004590x,DRAFT,3KI230045900,7425448181941,42773486928053,https://ktm-shop-nl.myshopify.com/admin/products/7425448181941
shared_sku_peer,SCRIPT CAP,3ki230045900,ACTIVE,3KI230045900,15563656429898,61426381848906,https://ktm-shop-nl.myshopify.com/admin/products/15563656429898
x_single_variant,SHOCK ABSORBER SPRING,s8098200170002x,ACTIVE,S80982001700020,8773222596938,47934245896522,https://ktm-shop-nl.myshopify.com/admin/products/8773222596938
shared_sku_peer,SHOCK ABSORBER SPRING,wp-s8098200170002x,ACTIVE,S80982001700020,9399621124426,48916904116554,https://ktm-shop-nl.myshopify.com/admin/products/9399621124426
shared_sku_peer,Spark 2 Visor Dark OS,hsq-3hs240056500,ACTIVE,3HS240056500,10316841812298,51436934562122,https://ktm-shop-nl.myshopify.com/admin/products/10316841812298
x_single_variant,SPARK 2 VISOR LIGHT DARK OS,hsq-3hs24005650x,ACTIVE,3HS240056500,8774952354122,47939246948682,https://ktm-shop-nl.myshopify.com/admin/products/8774952354122
x_single_variant,TEAM BAJA HYDRATION BACKPACK,3pw24000070x,ACTIVE,3PW240000700,8636804858186,47522581446986,https://ktm-shop-nl.myshopify.com/admin/products/8636804858186
shared_sku_peer,TEAM BAJA HYDRATION BACKPACK,3pw240000700,ACTIVE,3PW240000700,15563662655818,61426405966154,https://ktm-shop-nl.myshopify.com/admin/products/15563662655818
