Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
wp-a607c249x100200,APEX PRO 7117 Steering damper kit,<ul><li>Developed for use on the race track</li><li>Prevents unpleasant handlebar hits</li><li>High-end WP suspension steering damper</li><li>Tested in the IDM and Moto3™</li></ul><p></p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Steering Damper,TRUE,Title,Default Title,,,,,A607C249X100200,,shopify,,continue,manual,399.00,,TRUE,TRUE,9010544545647,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a607c249x100200_steering_damper_studio_pictures_street__sall__awsg__v1.png?v=1736333916,1,APEX PRO 7117 Steering damper kit,FALSE,APEX PRO 7117 Steering damper kit,Developed for use on the race track Prevents unpleasant handlebar hits High-end WP suspension steering damper Tested in the IDM and Moto3™,Motor Vehicle Parts,,Adult,A607C249X100200,WP - Street,WP - Steering Damper,new,FALSE,,,,,,,kg,,
wp-a607c249x100200,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_16181t01e_apex_pro_7117_steering_damper_kit__sall__awsg__v3.jpg?v=1721980997,2,APEX PRO 7117 Steering damper kit,,,,,,,,,,,,,,,,,,,,
wp-a607c249x100200,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_16181t01e_apex_pro_7117_steering_damper_kit_d1__sall__awsg__v1.jpg?v=1779127382,3,APEX PRO 7117 Steering damper kit,,,,,,,,,,,,,,,,,,,,
wp-a607c249x100200,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_16181t01e_apex_pro_7117_steering_damper_kit_d2__sall__awsg__v1.jpg?v=1779126294,4,APEX PRO 7117 Steering damper kit,,,,,,,,,,,,,,,,,,,,
wp-a607c249x100200,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_16181t01e_montiert__sall__awsg__v1.jpg?v=1779127005,5,APEX PRO 7117 Steering damper kit,,,,,,,,,,,,,,,,,,,,
wp-a607c249x100200,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_16181t01e_apex_pro_7117_steering_damper_kit_grid__sall__awsg__v1.jpg?v=1779127037,6,APEX PRO 7117 Steering damper kit,,,,,,,,,,,,,,,,,,,,
wp-a607c426x313220,APEX PRO 6746 shock absorber,"<ul><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Excellent cooling properties</li><li>Consistent performance</li><li>Greater comfort</li><li>Adjustable low-speed rebound damping</li></ul><p></p><strong>Scope of delivery</strong><br /><ul><li class=""li-square"">Shock absorber incl. 150 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,A607C426X313220,,shopify,,continue,manual,1299.06,,TRUE,TRUE,9010544509243,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a607c426x313220_shock_990_duke__sall__awsg__v1.jpg?v=1736341246,1,APEX PRO 6746 shock absorber,FALSE,APEX PRO 6746 shock absorber,Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Excellent cooling properties Consistent performance Greater comfort Adjustable low-speed rebound damping Scope of delivery Shock absorber incl. 150 N/mm shock spring Sticker,Motor Vehicle Parts,,Adult,A607C426X313220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-a610c155x403220,XPLOR PRO 7548 Spring fork,"<ul><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Closed cartridge technology</li><li>Fully adjustable with standard tools</li><li>Unique valve system</li><li>Better response</li><li>Consistent performance</li><li>Improved damping behavior</li><li>Improved and calmer ride</li><li>Improved handling</li></ul><p></p>Scope of delivery<ul><li class=""li-square"">Spring fork with 6.4 N/mm fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul><p><br />Notes</p><ul><li class=""li-square"">Fork length: 942mm</li><li class=""li-square"">Stroke: 270mm</li></ul><p><br />When mounting on KTM 890 Adventure R brake hose 63542203000 and side stand 63503223000C1 are also required.</p><p><br />Can only be used in conjunction with A610C455X305220.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,TRUE,Title,Default Title,,,,,A610C155X403220,,shopify,,continue,manual,3299.91,,TRUE,TRUE,9010544507256,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_14182s10set_14182s08set_xplor_pro_7548_federgabel__sall__awsg__v1.png?v=1736355106,1,XPLOR PRO 7548 Spring fork,FALSE,XPLOR PRO 7548 Spring fork,Friction optimized components Adjustable spring preload Adjustable rebound damping Adjustable compression damping Closed cartridge technology Fully adjustable with standard tools Unique valve system Better response Consistent performance Improved damping behavior Improved and calmer ride Improved handling Scope of del…,Motor Vehicle Parts,,Adult,A610C155X403220,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-a610c455x305220,XPLOR PRO 6746 Shock absorber,"<ul><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Optimized WP Pro Components setting</li><li>Separate high and low-speed compression damping</li><li>Optimal oil circulation</li><li>Improved damping behavior</li></ul><p></p>Scope of delivery<ul><li class=""li-square"">Shock absorber incl. 92 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul><p>Notes</p><ul><li class=""li-square"">Shock length: 390mm</li><li class=""li-square"">Stroke: 97,5mm</li></ul><p>When mounting on KTM 890 Adventure R brake hose 63542203000 and side stand 63503223000C1 are also required.</p><p>Can only be used in conjunction with A610C455X305220.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,A610C455X305220,,shopify,,continue,manual,1699.99,,TRUE,TRUE,9010544506969,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_12180s08set_12180s10set_xplor_pro_6746__sall__awsg__v3.png?v=1736355108,1,XPLOR PRO 6746 Shock absorber,FALSE,XPLOR PRO 6746 Shock absorber,Friction optimized components Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Optimized WP Pro Components setting Separate high and low-speed compression damping Optimal oil circulation Improved damping behavior Scope of delivery S…,Motor Vehicle Parts,,Adult,A610C455X305220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-a624c122x702220,APEX PRO 8500 Cartridge,"<ul><li>CNC milled from high-strength aluminum</li></ul><p></p><ul><li>Improved contact with the ground</li><li>Closed cartridge technology</li><li>Later braking and earlier acceleration possible</li><li>Greater comfort</li><li>Greater stability</li><li>Motorsport expertise for the street</li><li>Improved response and feedback from riding surface in every riding situation</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong><br /><ul><li class=""li-square"">Cartridge</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul><p>Front fork springs and spring retainer need to be ordered separately.</p><p>Delivered with standard setting for KTM 990 RC R.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,TRUE,Title,Default Title,,,,,A624C122X702220,,shopify,,continue,manual,1999.04,,TRUE,TRUE,9010544484656,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a624c122x702220_apex_pro_7500_cartridge_9544_9588__sall__awsg__v1.jpg?v=1776721111,1,APEX PRO 8500 Cartridge,FALSE,APEX PRO 8500 Cartridge,CNC milled from high-strength aluminum Improved contact with the ground Closed cartridge technology Later braking and earlier acceleration possible Greater comfort Greater stability Motorsport expertise for the street Improved response and feedback from riding surface in every riding situation Adjustable spring preloa…,Motor Vehicle Parts,,Adult,A624C122X702220,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-a624c422x413220,APEX PRO 8750 shock absorber,<ul><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Greater grip and traction</li><li>Motorsport expertise for the street</li><li>Improved feel for rear tires</li><li>Later braking and earlier acceleration possible</li><li>Greater confidence in all situations</li><li>Improved contact with the ground</li><li>Greater comfort</li><li>Improved response and feedback from riding surface in every riding situation</li><li>Adjustable low-speed rebound damping</li></ul><p></p>Scope of delivery<br />Shock absorber incl. 86 N/mm shock spring<br />Sticker,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,A624C422X413220,,shopify,,continue,manual,2199.05,,TRUE,TRUE,9010544484663,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a624c422x413220_apex_pro_7500_shock_absorber_9546_9586__sall__awsg__v1.jpg?v=1736341246,1,APEX PRO 8750 shock absorber,FALSE,APEX PRO 8750 shock absorber,Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Greater grip and traction Motorsport expertise for the street Improved feel for rear tires Later braking and earlier acceleration possible Greater confidence in all situations Improved contact with the ground G…,Motor Vehicle Parts,,Adult,A624C422X413220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-a624c422x413220,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a624c422x413220_apex_pro_7500_shock_absorber_right_9545_9587__sall__awsg__v1.jpg?v=1736341247,2,APEX PRO 8750 shock absorber,,,,,,,,,,,,,,,,,,,,
wp-a62612903010,Air compressor,"<ul><li>Practical companion for national and international trips</li><li>Convenient and easy to use</li><li>Extremely low weight</li></ul><p></p>- 7,4 V air compressor<br />- Maximum air pressure: 7,59 bar / 110 PSI / 759 kPa<br />- Power: 7,4 V; 6 A; 44,4 Watt<br />- Maximum duration: 15 Minuten (enough to re-fill both tyres)<br />- Integrated litium-Ion battery with 7,4 V, 2.200 mAh<br />- Hose and adapters can be stored inside the housing<br />- Charging with USB-C-connection<br />- Dimensions: 131 x 80 x 40 mm<br />- Weight: 0,33 kg",WP,Hardware > Tools,WP - Tools,WP - Tool/transport,TRUE,Title,Default Title,,,,,A62612903010,,shopify,,continue,manual,69.09,,TRUE,TRUE,9010544614633,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a62612903010_air_compressor__sall__awsg__v1.png?v=1736333917,1,Air compressor,FALSE,Air compressor,"Practical companion for national and international trips Convenient and easy to use Extremely low weight - 7,4 V air compressor - Maximum air pressure: 7,59 bar / 110 PSI / 759 kPa - Power: 7,4 V; 6 A; 44,4 Watt - Maximum duration: 15 Minuten (enough to re-fill both tyres) - Integrated litium-Ion battery with 7,4 V, 2…",Tools,,Adult,A62612903010,WP - Tools,WP - Tool/transport,new,FALSE,,,,,,,kg,,
wp-a674c101y702220,APEX PRO 8500 Cartridge,<ul><li>CNC milled from high-strength aluminum</li></ul><p></p><ul><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Closed cartridge technology</li><li>Greater stability</li><li>Motorsport expertise for the street</li><li>Later braking and earlier acceleration possible</li><li>Improved contact with the ground</li><li>Greater comfort</li><li>Improved response and feedback from riding surface in every riding situation</li></ul><p></p>Scope of delivery<br />Cartridge<br />Sticker<br />Tools<p>Front fork springs need to be ordered separately.</p><p>Front fork springs and spring retainer need to be ordered separately.</p><p>Delivered with standard setting for KTM 990 RC R.</p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,TRUE,Title,Default Title,,,,,A674C101Y702220,,shopify,,continue,manual,1999.95,,TRUE,TRUE,9010544620306,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a624c122x702220_apex_pro_7500_cartridge_9544_9588__sall__awsg__v1.jpg?v=1776721111,1,APEX PRO 8500 Cartridge,FALSE,APEX PRO 8500 Cartridge,CNC milled from high-strength aluminum Adjustable spring preload Adjustable rebound damping Adjustable compression damping Closed cartridge technology Greater stability Motorsport expertise for the street Later braking and earlier acceleration possible Improved contact with the ground Greater comfort Improved response…,Motor Vehicle Parts,,Adult,A674C101Y702220,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-a674c401y413220,APEX PRO 8750 Shock absorber,<ul><li>CNC milled from high-strength aluminum</li></ul><p></p><ul><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Greater grip and traction</li><li>Motorsport expertise for the street</li><li>Improved feel for rear tires</li><li>Later braking and earlier acceleration possible</li><li>Greater confidence in all situations</li><li>Improved contact with the ground</li><li>Greater comfort</li><li>Improved response and feedback from riding surface in every riding situation</li></ul><p></p>Scope of delivery<br />Shock absorber incl. 82 N/mm shock spring<br />Sticker<p>Delivered with standard setting for KTM 990 RC R.</p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,A674C401Y413220,,shopify,,continue,manual,2199.05,,TRUE,TRUE,9010544621112,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon__a674c401y413220_apex_pro_7150_shock_absorber_11809__sall__awsg__v1.jpg?v=1774381837,1,APEX PRO 8750 Shock absorber,FALSE,APEX PRO 8750 Shock absorber,CNC milled from high-strength aluminum Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Greater grip and traction Motorsport expertise for the street Improved feel for rear tires Later braking and earlier acceleration possible Great…,Motor Vehicle Parts,,Adult,A674C401Y413220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-a67912955044,Lowering kit,<ul><li>Developed together with the vehicle</li><li>25 mm lower seat height</li><li>No restrictions on riding dynamics</li></ul><p></p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Lowering kit,WP - Technical Accessories,TRUE,Title,Default Title,,,,,A67912955044,,shopify,,continue,manual,299.05,,TRUE,TRUE,9010544613223,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_64112955044_lowering_kit__sall__awsg__v1.jpg?v=1683881057,1,Lowering kit,FALSE,Lowering kit,Developed together with the vehicle 25 mm lower seat height No restrictions on riding dynamics,Motor Vehicle Parts,,Adult,A67912955044,WP - Lowering kit,WP - Technical Accessories,new,FALSE,,,,,,,kg,,
wp-a681c422y413200,Shock absorber 1390 Super Duke RR 2025,Shock absorber 1390 Super Duke RR 2025,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,FALSE,Title,Default Title,,,,,A681C422Y413200,,shopify,,continue,manual,,,TRUE,TRUE,,,,,FALSE,Shock absorber 1390 Super Duke RR 2025,Shock absorber 1390 Super Duke RR 2025,Motor Vehicle Parts,,Adult,A681C422Y413200,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-a719c122y402200,Fork 1390 Super Duke RR Track 2025,Fork 1390 Super Duke RR Track 2025,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,FALSE,Title,Default Title,,,,,A719C122Y402200,,shopify,,continue,manual,,,TRUE,TRUE,,,,,FALSE,Fork 1390 Super Duke RR Track 2025,Fork 1390 Super Duke RR Track 2025,Motor Vehicle Parts,,Adult,A719C122Y402200,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-a719c122y402220,WP Apex Pro Fork,"<ul><li>CNC milled from high-strength aluminum</li></ul><p></p><ul><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Closed cartridge technology</li><li>Greater stability</li><li>Later braking and earlier acceleration possible</li><li>Improved contact with the ground</li><li>Improved response and feedback from riding surface in every riding situation</li></ul><p></p>Scope of delivery:<ul><li class=""li-square"">Fork</li><li class=""li-square"">Stickers</li><li class=""li-square"">Tool</li></ul><p>When mounting on KTM 1390 Superduke R following parts are mandatory:</p><p>4x 69008021060<br />1x 6170891000001A<br />2x 60111094100</p><p>When mounting on KTM 1390 Superduke RR only 4x 69008021060 have to be used. Brake cooling ducts can't be used.<br />Delivered with standard setting for KTM 1390 Superduke RR Track.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Fork,TRUE,Title,Default Title,,,,,A719C122Y402220,,shopify,,continue,manual,3599.02,,TRUE,TRUE,9010544670134,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a719c122y402220_wp_apex_pro_fork_12350__sall__awsg__v1.jpg,1,WP Apex Pro Fork,FALSE,WP Apex Pro Fork,CNC milled from high-strength aluminum Adjustable spring preload Adjustable rebound damping Adjustable compression damping Closed cartridge technology Greater stability Later braking and earlier acceleration possible Improved contact with the ground Improved response and feedback from riding surface in every riding si…,Motor Vehicle Parts,,Adult,A719C122Y402220,WP - Street,WP - Fork,new,FALSE,,,,,,,kg,,
wp-a719c122y402220,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a719c122y402220_wp_apex_pro_fork_faust_12352__sall__awsg__v1.jpg?v=1779132802,2,WP Apex Pro Fork,,,,,,,,,,,,,,,,,,,,
wp-a719c122y402220,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a719c122y402220_wp_apex_pro_fork_top_cap_12351__sall__awsg__v1.jpg?v=1779132859,3,WP Apex Pro Fork,,,,,,,,,,,,,,,,,,,,
wp-a719c423y413220,WP Apex Pro Shock,"<ul><li>CNC milled from high-strength aluminum</li></ul><p></p><ul><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Greater grip and traction</li><li>Improved feel for rear tires</li><li>Later braking and earlier acceleration possible</li><li>Greater confidence in all situations</li><li>Improved contact with the ground</li><li>Improved response and feedback from riding surface in every riding situation</li></ul><p></p><p>Scope of delivery:</p><ul><li class=""li-square"">Shock absorber incl. 86 N/mm shock spring</li></ul><p>Delivered with standard setting for KTM 1390 Superduke RR Track.<br />Riding with pillion or luggage is not advised.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,A719C423Y413220,,shopify,,continue,manual,2199.05,,TRUE,TRUE,9010544670141,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a719c423y413220_wp_apex_pro_shock_12349__sall__awsg__v1.jpg?v=1779132703,1,WP Apex Pro Shock,FALSE,WP Apex Pro Shock,CNC milled from high-strength aluminum Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Greater grip and traction Improved feel for rear tires Later braking and earlier acceleration possible Greater confidence in all situations Impr…,Motor Vehicle Parts,,Adult,A719C423Y413220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-ag180001int,Tent Frame 3 x 3 m,"<ul><li class=""li-square"">EXPOTENT Aluminium-tent-frame „PREMIUM“</li><li class=""li-square"">Octagon profiles 38 mm</li><li class=""li-square"">Reinforced scissor-profiles  12 x 26 mm</li><li class=""li-square"">Incl. transportbag, 4 tightening-ribbon</li><li class=""li-square"">4 stakes,  sparepart-kit</li><li class=""li-square"">Incl. transport wheels-system</li><li class=""li-square"">Walk-through-height adjustable 2,0 – 2,3 m</li><li class=""li-square"">Weight: 31 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180001INT,,shopify,,continue,manual,493.20,,TRUE,TRUE,9010544086003,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180001int_zeltgestell_3x3m__sall__awsg__v1.jpg?v=1650465133,1,Tent Frame 3 x 3 m,FALSE,Tent Frame 3 x 3 m,"EXPOTENT Aluminium-tent-frame „PREMIUM“ Octagon profiles 38 mm Reinforced scissor-profiles 12 x 26 mm Incl. transportbag, 4 tightening-ribbon 4 stakes, sparepart-kit Incl. transport wheels-system Walk-through-height adjustable 2,0 – 2,3 m Weight: 31 kg",Motor Vehicle Parts,,Adult,AG180001INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180001int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180001int_zeltgestell_3x3m_verpackung__sall__awsg__v1.jpg?v=1650465133,2,Tent Frame 3 x 3 m,,,,,,,,,,,,,,,,,,,,
wp-ag180002int,Tent Frame 6 x 3 m,"<ul><li>EXPOTENT Aluminium-tent-frame „PROFESSIONAL“</li><li>Octagon profiles 42 mm</li><li>Reinforced scissor-profiles  20 x 39 mm</li><li>Incl. transportbag, 6 tightening-ribbon</li><li>6 stakes,  sparepart-kit</li><li>Incl. transport wheels-system</li><li>Walk-through-height adjustable 2,0 – 2,3 m</li><li>Weight: 65 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180002INT,,shopify,,continue,manual,998.98,,TRUE,TRUE,9010544085990,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180002int_zeltgestell_6x3m__sall__awsg__v1.jpg?v=1650465133,1,Tent Frame 6 x 3 m,FALSE,Tent Frame 6 x 3 m,"EXPOTENT Aluminium-tent-frame „PROFESSIONAL“ Octagon profiles 42 mm Reinforced scissor-profiles 20 x 39 mm Incl. transportbag, 6 tightening-ribbon 6 stakes, sparepart-kit Incl. transport wheels-system Walk-through-height adjustable 2,0 – 2,3 m Weight: 65 kg",Motor Vehicle Parts,,Adult,AG180002INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180002int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180002int_zeltgestell_6x3m_verpackung__sall__awsg__v1.jpg?v=1650465133,2,Tent Frame 6 x 3 m,,,,,,,,,,,,,,,,,,,,
wp-ag180003int,Rainwater Gutter Small,"<ul><li class=""li-square"">If two or more tents are connected together</li><li class=""li-square"">Easy fixing with velcro on cover</li><li class=""li-square"">Packed in a carrybag</li><li class=""li-square"">Made of PVC material</li><li class=""li-square"">Weight: 1 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180003INT,,shopify,,continue,manual,40.47,,TRUE,TRUE,9010544085983,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_frontal__sall__awsg__v1.jpg?v=1650465134,1,Rainwater Gutter Small,FALSE,Rainwater Gutter Small,If two or more tents are connected together Easy fixing with velcro on cover Packed in a carrybag Made of PVC material Weight: 1 kg,Motor Vehicle Parts,,Adult,AG180003INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180003int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_1__sall__awsg__v1.jpg?v=1650465133,2,Rainwater Gutter Small,,,,,,,,,,,,,,,,,,,,
wp-ag180003int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_vertikal__sall__awsg__v1.jpg?v=1650465133,3,Rainwater Gutter Small,,,,,,,,,,,,,,,,,,,,
wp-ag180004int,Rainwater Gutter Big,"<ul><li class=""li-square"">If two or more tents are connected together</li><li class=""li-square"">Easy fixing with velcro on cover</li><li class=""li-square"">Packed in a carrybag</li><li class=""li-square"">Made of PVC material</li><li class=""li-square"">Weight: 1,5 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180004INT,,shopify,,continue,manual,59.47,,TRUE,TRUE,9010544085976,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_frontal__sall__awsg__v1.jpg?v=1650465134,1,Rainwater Gutter Big,FALSE,Rainwater Gutter Big,"If two or more tents are connected together Easy fixing with velcro on cover Packed in a carrybag Made of PVC material Weight: 1,5 kg",Motor Vehicle Parts,,Adult,AG180004INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180004int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_1__sall__awsg__v1.jpg?v=1650465133,2,Rainwater Gutter Big,,,,,,,,,,,,,,,,,,,,
wp-ag180004int,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_regenrinne_vertikal__sall__awsg__v1.jpg?v=1650465133,3,Rainwater Gutter Big,,,,,,,,,,,,,,,,,,,,
wp-ag180005int,Tent Roof Interior 3 x 3 m,"<ul><li class=""li-square"">Is reducing the „black-shining“ inside the tent about 70% whereby the outside is still the original cover-colour</li><li class=""li-square"">It is fixed on top of the scissor-profiles whereby the profiles are still visible and available for hanging cables, lights, shirts etc. on it</li><li class=""li-square"">The sky can stay on the frame and does not need to be removed during take-down of the tent</li><li class=""li-square"">Weight: 2 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180005INT,,shopify,,continue,manual,150.52,,TRUE,TRUE,9010544085969,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_expotent_sky_interior_2__sall__awsg__v1.jpg?v=1650465049,1,Tent Roof Interior 3 x 3 m,FALSE,Tent Roof Interior 3 x 3 m,"Is reducing the „black-shining“ inside the tent about 70% whereby the outside is still the original cover-colour It is fixed on top of the scissor-profiles whereby the profiles are still visible and available for hanging cables, lights, shirts etc. on it The sky can stay on the frame and does not need to be removed du…",Motor Vehicle Parts,,Adult,AG180005INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
